@relation '4'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
lying,8,8.329681,24.229434,9.614611,10.043171,9.810368,9.90163,1.014546
lying,7,8.634421,23.082707,9.614611,10.043171,9.810368,9.90163,0.456502
lying,6,10.262146,24.276262,10.282017,10.043171,9.810368,9.90163,0.871347
lying,0,10.397401,29.230686,10.614611,10.043171,9.810368,9.90163,1.263033
lying,9,9.609454,33.293496,10.614611,10.043171,9.810368,9.90163,0.91309
lying,0,9.397401,33.169389,10.614611,10.043171,9.810368,9.90163,1.048536
lying,2,8.998752,34.295064,10.614611,10.002793,9.919869,9.947093,1.110908
lying,4,10.388098,35.678691,10.614611,10.002793,9.919869,9.947093,0.959411
lying,1,10.397401,30.893198,10.614611,10.002793,9.919869,9.947093,0.775635
lying,14,10.100103,28.97074,10.614611,10.002793,9.919869,9.947093,0.837151
lying,3,10.401875,26.566257,10.614611,10.002793,9.919869,9.947093,1.146374
lying,1,11.803296,24.884128,10.614611,10.002793,9.919869,9.947093,1.022264
lying,4,10.697177,28.00921,10.614611,9.990314,10.029533,10.015354,0.976033
lying,6,9.164217,36.914232,10.614611,9.990314,10.029533,10.015354,1.02383
lying,3,6.639011,38.890642,9.894253,9.990314,10.029533,10.015354,0.982063
lying,6,4.269022,42.434704,9.614611,9.990314,10.029533,10.015354,0.962664
lying,9,4.223193,39.115995,9.614611,9.990314,10.029533,10.015354,1.063512
lying,10,5.983213,34.941471,9.614611,9.990314,10.029533,10.015354,0.413864
lying,8,9.183278,27.253216,9.614611,9.985176,10.139366,10.083686,0.982412
lying,7,11.374979,25.36042,9.614611,9.985176,10.139366,10.083686,0.916234
lying,13,11.25358,24.528939,9.614611,9.985176,10.139366,10.083686,1.083378
lying,1,13.055828,26.753658,9.614611,9.985176,10.139366,10.083686,0.986847
lying,2,14.149049,30.767191,9.614611,9.985176,10.139366,10.083686,0.968532
lying,1,13.240097,32.973883,9.614611,9.985176,10.139366,10.083686,0.843548
lying,4,14.160914,28.639659,9.614611,9.98224,10.249367,10.129287,0.866418
lying,2,14.063299,25.385518,9.614611,9.98224,10.249367,10.129287,1.067427
lying,9,12.649101,27.655103,9.614611,9.98224,10.249367,10.129287,0.899755
lying,5,9.763254,32.586684,9.614611,9.98224,10.249367,10.129287,1.122038
lying,5,7.544394,34.119946,9.614611,9.98224,10.249367,10.129287,0.98217
lying,5,4.862412,37.531917,9.614611,9.98224,10.249367,10.129287,0.957936
lying,4,4.095849,39.489123,9.614611,9.979304,10.359539,10.197746,1.044561
lying,3,3.703387,48.970276,9.614611,9.979304,10.359539,10.197746,0.975648
lying,6,4.793837,43.309255,10.411939,9.979304,10.359539,10.197746,0.923847
lying,3,7.680883,33.7868,10.614611,9.979304,10.359539,10.197746,0.88342
walking,93,10.923949,24.738858,10.614611,9.979304,10.359539,10.197746,0.950125
walking,101,11.397401,28.232089,10.614611,9.979304,10.359539,10.197746,1.09372
walking,95,10.931184,19.756776,10.614611,10.156999,8.036642,9.358585,1.448086
walking,79,11.934846,21.939873,10.614611,10.154796,8.058037,9.336059,1.635228
sitting,0,13.397401,29.523767,10.614611,10.154796,8.058037,9.336059,1.366711
sitting,1,11.618151,24.336276,10.614611,10.154796,8.058037,9.336059,2.701041
sitting,0,9.795178,22.131611,10.614611,10.154796,8.058037,9.336059,1.5821
sitting,0,9.399623,25.558278,10.614611,10.154796,8.058037,9.336059,1.45978
sitting,0,10.595153,21.834557,10.614611,10.154796,8.058037,9.336059,2.236293
sitting,0,11.285544,19.602051,10.614611,10.146716,7.951115,9.336059,1.755192
sitting,0,11.910794,25.32921,10.614611,10.146716,7.951115,9.336059,1.667687
sitting,0,11.882661,29.598414,10.614611,10.146716,7.951115,9.336059,1.984023
sitting,0,10.976229,23.957227,10.614611,10.146716,7.951115,9.336059,1.386535
sitting,0,9.847512,25.897105,10.614611,10.146716,7.951115,9.336059,1.169185
sitting,0,8.966562,24.382994,10.614611,10.146716,7.951115,9.336059,1.421033
sitting,0,13.642896,36.416686,10.614611,10.140105,7.737673,9.358585,1.04054
sitting,0,15.356951,41.74467,10.614611,10.140105,7.737673,9.358585,1.994333
sitting,0,13.621114,42.170284,10.614611,10.140105,7.737673,9.358585,1.06446
sitting,0,11.840879,43.315041,10.614611,10.140105,7.737673,9.358585,0.93595
sitting,0,14.486037,46.855752,10.614611,10.140105,7.737673,9.358585,1.427428
sitting,0,15.397401,47.003161,10.614611,10.140105,7.737673,9.358585,1.01152
sitting,0,14.646839,36.14467,10.614611,10.133495,7.609863,9.336059,1.224353
sitting,1,15.825339,31.174267,10.614611,10.133495,7.609863,9.336059,1.644874
sitting,5,16.132232,35.87276,10.614611,10.133495,7.609863,9.336059,1.791425
sitting,6,14.899673,38.864843,10.614611,10.133495,7.609863,9.336059,2.192138
sitting,6,16.428721,38.127778,10.614611,10.133495,7.609863,9.336059,2.024015
sitting,21,18.397401,42.490737,10.614611,10.133495,7.609863,9.336059,1.812846
sitting,7,18.397401,44.362524,10.614611,10.14084,7.524759,9.29103,2.730421
sitting,5,18.397401,47.445622,10.614611,10.14084,7.524759,9.29103,2.913646
sitting,13,17.523812,47.057876,10.614611,10.14084,7.524759,9.29103,2.636855
sitting,7,16.595599,26.207227,10.614611,10.14084,7.524759,9.29103,2.836126
sitting,2,14.390488,16.470771,10.614611,10.14084,7.524759,9.29103,2.700517
sitting,5,11.98697,16.519049,10.614611,10.14084,7.524759,9.29103,2.205848
sitting,0,10.181184,21.574344,10.614611,10.148185,7.397261,9.246028,2.774795
sitting,9,5.468665,23.419964,10.614611,10.148185,7.397261,9.246028,2.652458
sitting,5,4.801946,21.787571,10.614611,10.148185,7.397261,9.246028,1.796417
sitting,4,5.07786,26.877435,10.614611,10.148185,7.397261,9.246028,2.236098
sitting,7,3.048671,34.304724,10.614611,10.148185,7.397261,9.246028,2.000615
sitting,21,3.649673,40.608025,10.614611,10.148185,7.397261,9.246028,1.490056
sitting,8,5.397401,44.724893,10.614611,10.191525,7.291151,9.178588,2.835901
lying,9,9.147508,31.545287,10,10.026888,9.142154,9.718319,1.047356
lying,9,9.246799,32.408032,10,10.026888,9.142154,9.718319,1.045121
lying,9,8.452279,33.867205,10,10.026888,9.142154,9.718319,0.907542
lying,9,9.55585,29.916148,10,10.026888,9.142154,9.718319,0.998183
lying,9,9.573466,28.367509,10,10.026888,9.142154,9.718319,1.224864
lying,4,11.608597,29.707085,10,10.018078,9.377503,9.785782,1.063846
lying,3,12.246799,30.745287,10,10.018078,9.377503,9.785782,0.941531
lying,4,10.713015,29.403395,10,10.018078,9.377503,9.785782,1.220792
lying,4,10.346567,27.747143,10,10.018078,9.377503,9.785782,1.16379
lying,4,9.975919,29.511427,10,10.018078,9.377503,9.785782,1.064566
lying,4,8.68387,34.126523,10,10.018078,9.377503,9.785782,0.861881
lying,5,11.688447,47.613937,10,10.010002,9.613522,9.853317,1.063672
lying,4,10.038182,63.060026,10,10.010002,9.613522,9.853317,1.047735
lying,5,10.264777,42.239669,10,10.010002,9.613522,9.853317,1.166796
lying,8,12.152205,37.750242,10,10.003395,9.828681,9.943474,1.008035
lying,9,11.640877,29.214991,10,10.003395,9.828681,9.943474,1.008035
lying,8,10.246799,24.932312,10,10.003395,9.828681,9.943474,0.651491
lying,8,11.246799,28.800321,10,10.003395,9.828681,9.943474,0.995994
lying,9,11.246799,31.816398,10,10.003395,9.828681,9.943474,1.715734
lying,9,10.260282,26.898096,10,10.003395,9.828681,9.943474,0.954862
lying,9,7.871799,24.949305,10,9.997522,10.001225,10.011169,2.037362
lying,8,10.178772,26.057759,10,9.997522,10.001225,10.011169,0.832518
lying,7,10.246799,27.641916,10,9.997522,10.001225,10.011169,0.976854
lying,9,10.199819,22.377502,10,9.997522,10.001225,10.011169,0.819507
lying,8,9.843646,18,10,9.997522,10.001225,10.011169,1.328865
lying,9,11.246799,20.05083,10,9.997522,10.001225,10.011169,1.040864
lying,10,11.246799,39.88547,10,9.993852,10.239091,10.078941,0.59793
lying,9,10.681879,60.691073,10,9.993852,10.239091,10.078941,0.759785
lying,8,10.246799,56.373028,10,9.993852,10.239091,10.078941,0.962002
lying,8,10.246799,38.533949,10,9.993852,10.239091,10.078941,0.916446
lying,8,9.876596,29.030614,10,9.993852,10.239091,10.078941,1.052424
lying,7,7.91797,24.572314,10,9.993852,10.239091,10.078941,0.849201
lying,7,5.647257,30.918285,10,9.990181,10.434253,10.146785,0.922467
lying,8,7.906521,24.707324,10,9.990181,10.434253,10.146785,1.100651
lying,8,9.645892,17.062294,10,9.990181,10.434253,10.146785,0.764027
lying,7,8.653341,18,10,9.990181,10.434253,10.146785,0.828202
lying,7,9.648626,18,10,9.990181,10.434253,10.146785,1.015156
lying,7,9.942549,18,10,9.990181,10.434253,10.146785,0.848467
lying,6,10.246799,18,10,9.987979,10.629914,10.214699,1.095731
lying,7,10.043179,18,10,9.987979,10.629914,10.214699,0.985685
lying,6,9.550853,18,10,9.987979,10.629914,10.214699,0.969292
lying,7,10.155296,18,10,9.987979,10.629914,10.214699,0.789325
lying,7,9.840618,18,10,9.987979,10.629914,10.214699,1.044446
lying,8,8.501833,18,10,9.987979,10.629914,10.214699,0.704268
lying,6,6.203617,18,10,9.985043,10.760636,10.282688,0.864231
lying,7,4.520956,18,10,9.985043,10.760636,10.282688,0.979268
lying,6,5.874706,18,10,9.985043,10.760636,10.282688,1.097943
lying,4,10.702355,18,10,9.985043,10.760636,10.282688,0.987872
lying,5,11.705596,18,10,9.985043,10.760636,10.282688,1.129611
lying,3,8.649577,18,10,9.985043,10.760636,10.282688,1.111208
lying,4,4,18,10,9.971096,10.891589,10.35075,1.210534
lying,5,4,18,10,9.971096,10.891589,10.35075,0.969234
lying,4,3.773231,18,10,9.971096,10.891589,10.35075,1.003766
lying,5,4.701345,18,10,9.971096,10.891589,10.35075,0.88095
lying,5,5.838817,18,10,9.971096,10.891589,10.35075,1.029674
lying,6,5.726345,18,10,9.971096,10.891589,10.35075,1.220857
lying,6,4.179079,18,10,10.03423,11.022775,10.418888,1.014546
lying,6,4.483819,18,10,10.03423,11.022775,10.418888,0.456502
lying,6,6.111544,18,10.667406,10.03423,11.022775,10.418888,0.871347
lying,5,6.246799,18,11,10.03423,11.022775,10.418888,1.263033
lying,4,5.458853,20.469394,11,10.03423,11.022775,10.418888,0.91309
lying,5,5.246799,20.345287,11,10.03423,11.022775,10.418888,1.048536
lying,5,4.84815,21.470963,11,9.993852,11.132276,10.464351,1.110908
lying,5,6.237497,22.854589,11,9.993852,11.132276,10.464351,0.959411
lying,5,6.246799,18.069097,11,9.993852,11.132276,10.464351,0.775635
lying,4,5.949502,18,11,9.993852,11.132276,10.464351,0.837151
lying,5,6.251273,18,11,9.993852,11.132276,10.464351,1.146374
lying,5,7.652695,18,11,9.993852,11.132276,10.464351,1.022264
lying,6,6.546575,18,11,9.981373,11.24194,10.532612,0.976033
lying,5,5.013615,24.09013,11,9.981373,11.24194,10.532612,1.02383
lying,5,4,26.06654,10.279642,9.981373,11.24194,10.532612,0.982063
lying,6,4,29.610602,10,9.981373,11.24194,10.532612,0.962664
lying,6,4,26.291893,10,9.981373,11.24194,10.532612,1.063512
lying,4,4,22.117369,10,9.981373,11.24194,10.532612,0.413864
lying,5,5.032676,18,10,9.976234,11.351773,10.600944,0.982412
lying,5,7.224378,18,10,9.976234,11.351773,10.600944,0.916234
lying,4,7.102979,18,10,9.976234,11.351773,10.600944,1.083378
lying,5,8.905226,18,10,9.976234,11.351773,10.600944,0.986847
lying,5,9.998447,17.943089,10,9.976234,11.351773,10.600944,0.968532
lying,5,9.089496,20.149781,10,9.976234,11.351773,10.600944,0.843548
lying,6,10.010313,18,10,9.973298,11.461774,10.646545,0.866418
lying,6,9.912698,18,10,9.973298,11.461774,10.646545,1.067427
lying,4,8.4985,18,10,9.973298,11.461774,10.646545,0.899755
lying,6,5.612653,19.762582,10,9.973298,11.461774,10.646545,1.122038
lying,5,3.393792,21.295844,10,9.973298,11.461774,10.646545,0.98217
lying,5,4,24.707815,10,9.973298,11.461774,10.646545,0.957936
lying,6,4,26.665021,10,9.970362,11.571946,10.715004,1.044561
lying,5,4,36.146174,10,9.970362,11.571946,10.715004,0.975648
lying,5,4,30.485153,10.797327,9.970362,11.571946,10.715004,0.923847
lying,5,3.530281,20.962698,11,9.970362,11.571946,10.715004,0.88342
walking,93,6.773348,18,11,9.970362,11.571946,10.715004,0.950125
walking,101,7.246799,18,11,9.970362,11.571946,10.715004,1.09372
standing,96,8.18089,18,11,9.970362,11.571946,10.715004,1.374027
standing,93,8.386489,18,11,9.970362,11.571946,10.715004,1.172108
standing,94,9.246799,18,11,10.142916,9.334664,10.033752,1.686916
standing,93,9.246799,26.933549,11,10.142916,9.334664,10.033752,1.866508
standing,95,8.298138,32.275198,11,10.142916,9.334664,10.033752,1.847888
standing,97,8.095351,28.10208,11,10.142916,9.334664,10.033752,1.286498
standing,94,7.095769,29.412564,11,10.142916,9.334664,10.033752,1.22616
standing,92,6.511833,20.926133,11,10.131899,9.291846,10.011169,1.328027
standing,95,10.042718,17.157532,11,10.131899,9.291846,10.011169,0.951375
standing,98,9.875434,23.294728,11,10.131899,9.291846,10.011169,1.465827
standing,92,8.569598,19.719102,11,10.131899,9.291846,10.011169,0.990022
standing,96,8.716732,20.110989,11,10.131899,9.291846,10.011169,1.542595
standing,96,9.246799,30.661008,11,10.131899,9.291846,10.011169,1.733144
standing,95,5.782674,31.161879,11,10.087098,9.249049,9.96603,0.789839
standing,100,4,31.731804,11,10.087098,9.249049,9.96603,1.027259
standing,96,4,22.312781,11,10.087098,9.249049,9.96603,1.450268
standing,96,7.352417,18,11,10.087098,9.249049,9.96603,0.820056
standing,99,10.166442,18,11,10.087098,9.249049,9.96603,1.044344
standing,102,11.246799,18,11,10.087098,9.249049,9.96603,1.92242
standing,99,11.350966,18,11,10.087098,9.206275,9.943474,0.935657
standing,97,12.519316,18,11,10.087098,9.206275,9.943474,1.144946
standing,96,7.72025,17.591747,11,10.087098,9.206275,9.943474,1.798574
standing,99,4.09418,26.611346,11,10.087098,9.206275,9.943474,1.345111
standing,104,3.246799,25.371864,11,10.087098,9.206275,9.943474,1.117634
standing,92,3.866486,23.809269,11,10.087098,9.206275,9.943474,1.615536
standing,95,4.826109,18,11,10.152465,9.206275,9.920921,0.884887
standing,103,7.083534,18,11,10.152465,9.206275,9.920921,2.089066
standing,94,8.768147,28.325062,11,10.152465,9.206275,9.920921,0.951859
standing,96,10.946568,31.626118,11,10.152465,9.206275,9.920921,1.20881
standing,107,9.886986,37.316315,11,10.152465,9.206275,9.920921,1.521529
standing,94,8.386754,38.825197,11,10.152465,9.206275,9.920921,1.336477
standing,97,9.652329,35.690448,11,10.148058,9.249049,9.875843,0.976759
standing,98,11.210436,30.731651,11,10.148058,9.249049,9.875843,1.448596
standing,102,10.383163,27.340742,11,10.148058,9.249049,9.875843,1.643117
standing,108,10.246799,18,11,10.148058,9.249049,9.875843,1.35376
standing,97,9.285612,18,11,10.148058,9.249049,9.875843,1.218868
walking,95,6.780583,18,11,10.148058,9.249049,9.875843,1.448086
walking,79,7.784244,18,11,10.145854,9.270444,9.853317,1.635228
sitting,0,9.246799,18,11,10.145854,9.270444,9.853317,1.366711
sitting,1,7.46755,18,11,10.145854,9.270444,9.853317,2.701041
sitting,0,5.644577,18,11,10.145854,9.270444,9.853317,1.5821
sitting,0,5.249021,18,11,10.145854,9.270444,9.853317,1.45978
sitting,0,6.444552,18,11,10.145854,9.270444,9.853317,2.236293
sitting,0,7.134942,18,11,10.137775,9.163522,9.853317,1.755192
sitting,0,7.760192,18,11,10.137775,9.163522,9.853317,1.667687
sitting,0,7.73206,18,11,10.137775,9.163522,9.853317,1.984023
sitting,0,6.825628,18,11,10.137775,9.163522,9.853317,1.386535
sitting,0,5.69691,18,11,10.137775,9.163522,9.853317,1.169185
sitting,5,14.246799,34.62152,11,10.131899,8.737166,9.808288,2.913646
sitting,13,13.37321,34.233775,11,10.131899,8.737166,9.808288,2.636855
sitting,7,12.444997,18,11,10.131899,8.737166,9.808288,2.836126
sitting,2,10.239887,18,11,10.131899,8.737166,9.808288,2.700517
sitting,5,7.836368,18,11,10.131899,8.737166,9.808288,2.205848
sitting,0,6.030583,18,11,10.139244,8.609668,9.763286,2.774795
sitting,9,4,18,11,10.139244,8.609668,9.763286,2.652458
sitting,5,4,18,11,10.139244,8.609668,9.763286,1.796417
sitting,4,4,18,11,10.139244,8.609668,9.763286,2.236098
sitting,7,4,21.480622,11,10.139244,8.609668,9.763286,2.000615
sitting,0,4,37.690115,11,10.182584,8.503558,9.695846,1.14873
standing,63,4,45.215716,11,10.182584,8.503558,9.695846,2.981133
standing,104,3.604577,31.916398,11,10.192134,8.48235,9.650928,2.330101
standing,102,5.246799,32.055265,11,10.192134,8.48235,9.650928,1.795775
kneeling,102,4.970937,36.175172,11,10.192134,8.48235,9.650928,2.378167
allfours,83,4,35.809732,11,10.192134,8.48235,9.650928,2.438465
allfours,114,4,40.02251,11,10.192134,8.48235,9.650928,1.874899
allfours,101,4,50.764314,11,10.192134,8.48235,9.650928,2.102503
allfours,77,4,54.567509,11,10.167891,8.439952,9.628479,2.218958
standing,108,4,48.45862,11,10.167891,8.439952,9.628479,1.903541
allfours,104,4,37.267882,11,10.167891,8.439952,9.628479,2.017386
allfours,107,4,19.185559,11,10.167891,8.439952,9.628479,1.8876
allfours,106,4,18,11,10.167891,8.439952,9.628479,1.659585
walking,98,3.44106,18,11,10.167891,8.439952,9.628479,1.530128
walking,99,4.746799,18,11,10.142916,8.46115,9.650928,1.766261
sitting,10,6.149514,18,11,10.142916,8.46115,9.650928,0.792796
sitting,0,6.75368,18,11,10.142916,8.46115,9.650928,1.896844
sitting,7,6.335171,18,11,10.142916,8.46115,9.650928,1.822761
sitting,20,6.246799,18,11,10.142916,8.46115,9.650928,1.92107
sitting,32,5.426171,18,11,10.142916,8.46115,9.650928,2.097537
sitting,17,5.246799,18,11,10.127492,8.545987,9.673385,1.859272
sitting,50,5.57637,18,11,10.127492,8.545987,9.673385,1.543001
walking,99,5.613091,18,11,10.127492,8.545987,9.673385,2.305166
allfours,105,5.440348,17.284918,11,10.127492,8.545987,9.673385,1.622978
allfours,97,3.634859,21.381108,11,10.127492,8.545987,9.673385,1.519303
allfours,100,4,29.184905,11,10.127492,8.545987,9.673385,1.96815
allfours,95,4,24.800815,11,10.127492,8.545987,9.673385,0.816407
allfours,99,4,18,11,10.127492,8.545987,9.673385,1.204672
allfours,95,3.246799,18,11,10.134836,8.82227,9.808288,1.374613
allfours,88,3.88945,18,11,10.134836,8.82227,9.808288,1.397308
allfours,95,6.03907,18,11,10.134836,8.82227,9.808288,0.835489
allfours,103,7.062333,18,11,10.134836,8.82227,9.808288,0.874382
allfours,101,8.246799,18,11,10.134836,8.82227,9.808288,0.903301
allfours,99,7.281441,18,11,10.134836,8.82227,9.808288,0.965167
allfours,97,6.688046,18,11,10.104724,8.843558,9.853317,1.470658
allfours,95,5.246799,22.855632,11,10.104724,8.843558,9.853317,1.052382
allfours,91,4.671422,34.535237,11,10.104724,8.843558,9.853317,1.024944
allfours,93,3.855385,38.17155,11,10.104724,8.843558,9.853317,1.5479
allfours,96,3.347289,26.488915,11,10.104724,8.843558,9.853317,0.61366
allfours,99,3.358438,22.64505,11,10.104724,8.843558,9.853317,0.7639
allfours,104,4.246799,18,11,10.106193,8.864852,9.853317,0.802394
allfours,103,5.353942,18,11,10.106193,8.864852,9.853317,0.904479
allfours,101,9.154163,18,11,10.106193,8.864852,9.853317,1.472195
allfours,100,8.537197,25.889549,11,10.106193,8.864852,9.853317,1.010948
allfours,103,7.721859,34.243624,11,10.106193,8.864852,9.853317,0.972232
allfours,101,7.026892,36.559176,11,10.106193,8.864852,9.853317,1.398663
allfours,101,7.175371,22.855632,11,10.107661,8.886151,9.875843,1.641546
allfours,93,10.069253,18,11,10.107661,8.886151,9.875843,0.755512
allfours,100,9.922542,18,11.831683,10.107661,8.886151,9.875843,1.292809
allfours,93,7.864299,19.030287,12,10.107661,8.886151,9.875843,0.642952
allfours,96,6.90769,27.171525,12,10.107661,8.886151,9.875843,0.876586
allfours,89,7.049331,37.93516,12,10.107661,8.886151,9.875843,0.801574
allfours,95,6.246799,49.984136,12,10.105458,8.907456,9.875843,0.975153
allfours,93,8.884516,54.470845,12,10.105458,8.907456,9.875843,1.160703
allfours,104,12.205736,26.66606,12,10.105458,8.907456,9.875843,1.296782
allfours,101,12.246799,18,12,10.105458,8.907456,9.875843,1.080483
allfours,104,11.291716,18,12,10.105458,8.907456,9.875843,0.733611
allfours,104,8.677712,18,12,10.105458,8.907456,9.875843,1.118541
allfours,105,9.566985,18,12,10.100317,8.907456,9.853317,1.021906
allfours,99,12.01603,18,12,10.100317,8.907456,9.853317,1.807737
allfours,103,12.246799,18,12,10.100317,8.907456,9.853317,0.658133
lying,89,6.821123,34.31781,11.047297,10.100317,8.907456,9.853317,1.076243
lying,71,7.209503,41.403096,11,10.095911,9.120791,9.943474,1.113482
transition,72,5.098397,46.465378,11,10.095911,9.120791,9.943474,1.104954
lying,86,3.284746,46.971626,11,10.095911,9.120791,9.943474,1.696078
lying,98,5.6915,30.907038,11,10.095911,9.120791,9.943474,1.686894
transition,90,7.731857,24.970574,11,10.095911,9.120791,9.943474,1.609887
lying,91,7.654694,23.762392,11,10.095911,9.120791,9.943474,2.146338
lying,92,8.348121,23.78978,11,10.096645,9.163522,9.988598,1.970446
lying,83,8.638202,18,11,10.096645,9.163522,9.988598,2.052144
lying,77,10.515256,17.60569,11,10.096645,9.163522,9.988598,1.8625
lying,83,16.035688,22.125287,11,10.096645,9.163522,9.988598,1.858031
lying,46,14.943428,32.664388,11,10.096645,9.163522,9.988598,1.910039
lying,48,12.123204,41.15877,11,10.096645,9.163522,9.988598,1.600574
lying,31,9.633055,42.154292,11,10.05846,9.270444,10.033752,1.46898
lying,37,9.284916,42.347978,11,10.05846,9.270444,10.033752,1.851473
lying,97,9.53444,43.304838,11,10.05846,9.270444,10.033752,1.329137
lying,101,8.496799,46.138765,11,10.05846,9.270444,10.033752,1.44569
lying,81,6.910415,46.758102,11,10.05846,9.270444,10.033752,2.310741
lying,26,6.246799,46.545287,11,10.05846,9.270444,10.033752,2.205121
lying,62,4.976106,46.451327,11,10.047446,9.35608,10.056343,1.768229
lying,54,4.246799,39.123013,11,10.047446,9.35608,10.056343,1.76841
lying,58,4.800853,35.991233,11,10.047446,9.35608,10.056343,1.264416
lying,45,4.716462,37.882366,11,10.047446,9.35608,10.056343,1.993815
lying,68,5.235613,38.440142,11,10.047446,9.35608,10.056343,1.381089
lying,62,6.095075,39.497011,11,10.047446,9.35608,10.056343,1.650023
lying,69,4.132705,37.887569,11,10.062131,9.334664,10.078941,1.729994
lying,70,3.246799,38.074176,11,10.062131,9.334664,10.078941,1.283947
lying,62,4,42.344837,11,10.062131,9.334664,10.078941,1.255038
lying,17,5.806432,47.205838,11,10.062131,9.334664,10.078941,1.2441
lying,59,7.246799,46.092631,11,10.062131,9.334664,10.078941,1.228358
lying,69,5.619213,34.669425,11,10.062131,9.334664,10.078941,1.640898
lying,62,6.793075,29.804881,11,10.068006,9.35608,10.101547,1.673114
lying,59,7.246799,30.57424,11,10.068006,9.35608,10.101547,1.12614
lying,40,7.063576,36.759415,11,10.068006,9.35608,10.101547,1.619197
lying,51,6.246799,42.543055,11,10.068006,9.35608,10.101547,1.453677
lying,49,5.863726,30.33816,11,10.068006,9.35608,10.101547,1.392528
lying,54,4.654039,19.375604,11,10.068006,9.35608,10.101547,1.3735
lying,47,4.92379,24.410331,11,10.072412,9.270444,10.101547,1.224512
walking,95,8.225869,20.889473,11,10.074615,9.227658,10.011169,1.358428
standing,98,9.246799,18.7907,11,10.074615,9.227658,10.011169,1.327737
kneeling,101,9.246799,18,11,10.074615,9.227658,10.011169,1.301052
walking,99,8.756101,18,11,10.074615,9.227658,10.011169,1.364983
walking,100,10.371799,18,11,10.074615,9.227658,10.011169,1.611319
walking,98,9.921498,18,11,10.074615,9.227658,10.011169,1.445799
walking,96,6.896332,18,11,10.07388,9.334664,10.011169,1.260325
walking,104,6.394265,18,11,10.07388,9.334664,10.011169,1.124124
walking,97,6.510907,18,11,10.07388,9.334664,10.011169,1.065249
kneeling,98,8.111664,18,11,10.07388,9.334664,10.011169,1.55332
walking,103,7.989981,18,11,10.07388,9.334664,10.011169,1.742816
walking,97,7.726157,18,11,10.07388,9.334664,10.011169,1.061253
walking,96,8.246799,18,11,10.073146,9.441806,10.011169,1.260061
walking,97,7.743253,18,11,10.073146,9.441806,10.011169,1.148979
kneeling,93,8.523297,18,11,10.073146,9.441806,10.011169,1.63677
walking,100,8.855495,18,11,10.073146,9.441806,10.011169,1.828345
walking,95,9.246799,18,11,10.073146,9.441806,10.011169,2.117172
walking,100,9.246799,18,11,10.073146,9.441806,10.011169,1.333916
kneeling,101,8.861149,18,11,10.074615,9.527619,10.011169,1.273245
walking,99,7.545005,18,11,10.074615,9.527619,10.011169,2.27295
walking,97,7.840836,18,11,10.074615,9.527619,10.011169,1.631152
walking,97,8.239806,18,11,10.074615,9.527619,10.011169,1.320651
walking,92,7.648277,18,11,10.074615,9.527619,10.011169,1.927291
walking,101,7.927071,32.379754,11,10.074615,9.527619,10.011169,2.241749
walking,94,7.030329,44.557052,11,10.076083,9.484702,10.011169,2.26408
kneeling,108,5.420614,48.012556,11.225734,10.076083,9.484702,10.011169,1.534476
