@relation '2'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
sitting,110,12.304252,57.651065,11,10.117061,10.789783,10.454685,1.369296
sitting,96,13.272506,53.851287,11,10.117061,10.789783,10.454685,1.358752
sitting,113,13.147652,61.527237,11,10.117061,10.789783,10.454685,1.498495
standing,97,12.995841,51.838847,11,10.117794,10.768778,10.433045,2.118044
standing,42,10.698191,37.414692,11,10.117794,10.768778,10.433045,1.83237
standing,44,8.556504,30.581185,11,10.117794,10.768778,10.433045,1.08514
standing,34,9.502882,32.821436,11,10.117794,10.768778,10.433045,1.996038
standing,40,11.261598,33.354903,11,10.117794,10.768778,10.433045,2.096746
standing,45,9.785065,35.327697,11,10.117794,10.768778,10.433045,1.564346
standing,14,9.304252,35.616277,11,10.113396,10.663812,10.389778,1.785625
standing,17,9.242888,34.294412,11,10.113396,10.663812,10.389778,1.628544
standing,13,10.142215,29.542897,11,10.113396,10.663812,10.389778,1.816045
standing,9,11.967909,28.302867,11,10.113396,10.663812,10.389778,1.721647
standing,10,11.620041,27.942592,11,10.113396,10.663812,10.389778,1.548329
standing,12,11.398289,31.84412,11,10.113396,10.663812,10.389778,1.561704
standing,12,11.805391,31.798781,11,10.114129,10.475155,10.368153,1.654003
standing,9,11.304252,29.130694,11,10.114129,10.475155,10.368153,1.697032
standing,1,11.103359,33.034712,11,10.114129,10.475155,10.368153,1.645705
standing,2,10.407623,33.87623,11,10.114129,10.475155,10.368153,1.549281
standing,1,10.310963,31.104418,11,10.114129,10.475155,10.368153,1.468509
standing,2,11.400664,31.871746,11,10.114129,10.475155,10.368153,1.805314
standing,23,11.306599,36.258859,11,10.117061,10.265947,10.368153,2.347151
standing,42,11.606943,44.66771,11,10.117061,10.265947,10.368153,2.673284
