@relation '1'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
sitting,109,7.862058,32.970283,10,10.069012,11.752179,12.421404,1.068967
sitting,107,9.147441,27.30903,10.791183,10.069012,11.752179,12.421404,1.044409
sitting,96,10.166003,25.928996,11,10.069012,11.752179,12.421404,1.092174
sitting,105,10.166003,27.395969,11,10.069012,11.752179,12.421404,1.328602
sitting,112,9.37714,28.529447,11,10.069012,11.752179,12.421404,0.932939
sitting,97,9.674277,29.219777,11,10.069012,11.709544,12.421404,1.385474
sitting,107,10.378413,28.725185,11,10.069012,11.709544,12.421404,1.169524
sitting,99,11.481169,33.717861,10.194313,10.069012,11.709544,12.421404,1.545674
sitting,104,12.166003,42.324251,10,10.069012,11.709544,12.421404,1.02866
sitting,105,12.879962,52.984809,10,10.069012,11.709544,12.421404,0.819627
sitting,97,12.348435,58.336846,10,10.069012,11.709544,12.421404,0.900175
sitting,98,11.729513,53.40935,10,10.069745,11.773505,12.443941,1.082347
sitting,98,11.166003,44.014462,10,10.069745,11.773505,12.443941,1.16663
sitting,100,11.166003,38.80883,10,10.069745,11.773505,12.443941,1.288509
sitting,98,12.053062,41.51064,10,10.069745,11.773505,12.443941,1.190296
kneeling,26,13.905913,47.597794,10.90583,10.069745,11.773505,12.443941,2.412986
kneeling,0,14.643681,48.218019,11,10.069745,11.773505,12.443941,2.744094
kneeling,0,13.573243,48.523762,11,10.069745,11.773505,12.443941,2.68329
kneeling,0,14.166003,47.909021,11,10.069745,11.773505,12.443941,1.968534
kneeling,0,14.166003,47.903571,11,10.071212,11.965674,12.26388,2.054311
kneeling,0,13.132143,50.565533,11,10.071212,11.965674,12.26388,1.987237
kneeling,0,12.022473,52.487111,11,10.071212,11.965674,12.26388,2.270456
kneeling,0,12.902021,52.354909,11,10.071212,11.965674,12.26388,2.129929
kneeling,0,13.367376,48.650713,11,10.071212,11.965674,12.26388,2.089789
allfours,0,12.768275,46.771469,11,10.071212,11.965674,12.26388,1.9998
allfours,0,13.319849,48.082586,11,10.071212,11.944301,12.241407,2.308678
kneeling,0,14.670427,49.534924,11,10.071212,11.944301,12.241407,2.171412
kneeling,0,14.879305,51.952599,11,10.071212,11.944301,12.241407,1.995442
kneeling,0,15.343679,49.374529,11,10.071212,11.944301,12.241407,2.53191
kneeling,0,13.893681,50.064002,11,10.071212,11.944301,12.241407,2.612384
kneeling,0,12.770913,50.182305,11,10.071212,11.944301,12.241407,2.525784
kneeling,0,14.334185,52.58056,11,10.071212,11.90157,12.241407,2.610524
kneeling,0,13.290156,53.527159,11,10.071212,11.90157,12.241407,2.64456
kneeling,0,12.283786,53.441682,10.117783,10.071212,11.90157,12.241407,2.308526
kneeling,0,12.272238,54.880481,10,10.071212,11.90157,12.241407,2.484189
allfours,0,13.948708,54.935161,10,10.071212,11.90157,12.241407,2.464621
allfours,0,13.789897,52.147756,10,10.071212,11.90157,12.241407,1.964217
allfours,0,13.360134,51.642283,10,10.071945,11.837514,12.26388,2.86318
kneeling,0,14.974466,51.723165,10,10.071945,11.837514,12.26388,2.665719
kneeling,0,13.25961,54.523721,10,10.071945,11.837514,12.26388,2.232482
kneeling,0,9.95252,54.895703,10,10.071945,11.837514,12.26388,2.04504
kneeling,0,10.934725,52.744146,10,10.071945,11.837514,12.26388,2.408432
kneeling,0,12.777114,54.968287,10,10.071945,11.837514,12.26388,2.472879
kneeling,0,12.349009,58.505411,10,10.073411,11.816173,12.308847,2.840177
kneeling,0,12.166003,51.701711,10,10.073411,11.816173,12.308847,2.247289
kneeling,0,12.914332,52.930292,10,10.073411,11.816173,12.308847,2.49244
kneeling,0,14.134613,61.658332,10,10.073411,11.816173,12.308847,2.436248
allfours,0,12.202959,55.519592,10,10.073411,11.816173,12.308847,2.013962
allfours,0,11.633394,53.495679,10,10.073411,11.816173,12.308847,2.48403
allfours,8,13.028147,53.295246,10,10.075611,11.858859,12.398878,2.503065
transition,102,11.606531,47.717715,10,10.075611,11.858859,12.398878,3.832551
standing,72,18.120777,80.945373,10.914573,10.075611,11.858859,12.398878,2.461724
standing,76,17.696615,84.492573,11,10.075611,11.858859,12.398878,2.868003
standing_leaning,90,19.795632,86.561621,11,10.075611,11.858859,12.398878,3.216552
standing,89,21.560163,89.398117,11,10.075611,11.858859,12.398878,4.221171
standing,87,22.274493,90.379702,11,10.309637,11.709544,12.55673,4.137649
standing,76,22.553022,90.028287,10.358173,10.309637,11.709544,12.55673,4.484982
standing,103,21.20206,89.82396,10,10.309637,11.709544,12.55673,4.047623
standing,79,17.78505,89.522022,10,10.309637,11.709544,12.55673,4.746596
standing,75,18.111412,88.028287,10,10.309637,11.709544,12.55673,4.578396
standing,73,17.701179,88.289594,10,10.309637,11.709544,12.55673,5.330755
standing,81,17.166003,91.238689,10,10.606336,11.773505,12.579313,5.016894
standing,69,17.335669,91.956308,10,10.606336,11.773505,12.579313,4.626236
standing,80,19.311457,90.550365,10,10.606336,11.773505,12.579313,4.622554
standing,83,20.847058,90.028287,10,10.606336,11.773505,12.579313,5.033863
standing,78,21.166003,88.479978,10,10.606336,11.773505,12.579313,4.781608
standing,78,21.539137,87.988486,10,10.606336,11.773505,12.579313,5.307533
standing,87,22.759911,91.320165,10,11.354047,11.90157,12.624502,4.731409
standing,71,22.567005,94.010743,10,11.354047,11.90157,12.624502,4.864287
standing,78,21.166003,95.718464,10,11.354047,11.90157,12.624502,6.210862
walking,73,21.166003,96.820267,10,11.354047,11.90157,12.624502,4.910038
standing,81,21.594574,97.717942,10,11.354047,11.90157,12.624502,5.035331
walking,84,22.946615,97.464512,10,11.354047,11.90157,12.624502,4.921736
walking,79,22.482329,98.028287,10,12.01236,11.987054,12.669721,5.276803
standing,90,23.082669,99.205055,9.282828,12.01236,11.987054,12.669721,4.93738
standing,84,23.038239,101.028287,9,12.01236,11.987054,12.669721,4.658434
walking,91,20.356126,101.262855,9,12.01236,11.987054,12.669721,4.999218
standing,95,19.166003,102.569954,9,12.01236,11.987054,12.669721,5.008986
standing,92,19.166003,103.028287,9,12.01236,11.987054,12.669721,5.486767
standing,91,19.166003,102.788597,9,12.305205,11.922933,12.737615,4.534161
standing,93,19.166003,99.322552,9.760599,12.305205,11.922933,12.737615,5.12805
standing,89,19.261858,90.012743,10,12.305205,11.922933,12.737615,5.187434
walking,92,20.894903,86.700922,10,12.305205,11.922933,12.737615,5.074265
standing,84,22.826894,88.352545,10,12.305205,11.922933,12.737615,5.550857
standing,83,23.166003,84.62569,10,12.371005,11.944301,12.76026,5.082747
standing,87,23.166003,79.319392,10,12.371005,11.944301,12.76026,5.727175
standing,91,24.438503,74.880787,9.2125,12.371005,11.944301,12.76026,5.238818
walking,104,18.957158,52.620425,10,12.371005,11.944301,12.76026,2.520514
standing,91,15.982003,56.014954,10,12.371005,11.944301,12.76026,2.388902
walking,89,15.45456,54.816844,10,12.371005,11.944301,12.76026,2.035388
walking,91,14.54285,57.759814,10,12.029669,12.158282,12.714975,1.523646
walking,80,12.951188,55.499892,10,12.029669,12.158282,12.714975,2.082792
walking,88,16.27684,55.508583,10,12.029669,12.158282,12.714975,2.462137
walking,95,22.49391,55.028287,10,12.029669,12.158282,12.714975,2.24893
walking,86,21.511241,51.749716,10,12.029669,12.158282,12.714975,1.777593
walking,83,19.524539,51.777068,10,12.029669,12.158282,12.714975,2.338998
walking,73,18.530092,54.985893,10,11.907728,12.029828,12.692346,2.537757
walking,94,17.86813,56.862803,10,11.907728,12.029828,12.692346,2.614783
walking,97,18.794365,55.725109,10,11.907728,12.029828,12.692346,2.40381
standing,76,19.529639,55.968547,10,11.907728,12.029828,12.692346,3.675785
walking,103,19.149176,54.600403,10,11.907728,12.029828,12.692346,2.208615
walking,93,16.980539,53.837811,10,11.907728,12.029828,12.692346,1.607998
walking,53,15.132906,56.458547,10,11.784845,11.752179,12.647108,2.288333
standing,89,14.831097,55.634419,10,11.784845,11.752179,12.647108,2.644049
walking,84,14.291003,57.065052,10,11.784845,11.752179,12.647108,3.129673
standing_leaning,81,13.189756,56.151803,10,11.784845,11.752179,12.647108,2.632715
walking,97,13.564571,57.935208,10,11.784845,11.752179,12.647108,2.720598
walking,84,14.166003,57.245245,10,11.784845,11.752179,12.647108,1.907049
kneeling,60,14.362768,58.742573,10,11.662317,11.645631,12.601904,3.682974
walking,98,16.435805,56.236208,10,11.662317,11.645631,12.601904,3.054093
walking,98,19.46012,56.314732,10,11.662317,11.645631,12.601904,2.857101
standing_leaning,71,18.748477,56.118493,10,11.662317,11.645631,12.601904,3.382319
walking,71,14.568951,55.858754,10,11.662317,11.645631,12.601904,3.224868
walking,104,13.22894,58.73225,10,11.662317,11.645631,12.601904,2.927113
standing,72,12.166003,56.582244,10,11.517722,11.66693,12.579313,3.17191
standing,88,12.956029,56.820938,10,11.517722,11.66693,12.579313,4.097551
walking,88,15.089812,55.375906,10,11.517722,11.66693,12.579313,2.196564
walking,88,14.729912,50.176157,10,11.517722,11.66693,12.579313,3.800382
walking,93,13.292554,48.182133,10,11.517722,11.66693,12.579313,2.368768
standing_leaning,70,12.277423,41.774805,10,11.517722,11.66693,12.579313,2.742738
walking,93,12.166003,39.597518,10,11.49486,11.709544,12.55673,3.223163
standing_leaning,61,13.529391,44.932659,10,11.49486,11.709544,12.55673,3.651811
walking,97,15.377767,46.456523,10,11.49486,11.709544,12.55673,3.697362
lying,80,16.154482,50.754094,10,11.49486,11.709544,12.55673,1.798841
lying,109,16.5706,46.357023,10,11.479374,11.794835,12.624502,1.112263
lying,104,15.559521,45.030602,10,11.479374,11.794835,12.624502,3.656238
lying,102,14.357592,47.413801,10,11.479374,11.794835,12.624502,1.847369
lying,61,14.166003,47.393216,10,11.479374,11.794835,12.624502,2.570947
lying,50,13.128793,48.546892,10,11.479374,11.794835,12.624502,3.280288
lying,66,11.749724,46.674799,10,11.479374,11.794835,12.624502,3.113728
lying,28,11.166003,49.883737,10,11.382793,11.944301,12.669721,2.966196
lying,1,11.811087,52.471932,10,11.382793,11.944301,12.669721,2.649816
lying,0,13.880288,54.79246,10,11.382793,11.944301,12.669721,2.962528
lying,2,14.994238,57.423581,10,11.382793,11.944301,12.669721,1.404017
lying,0,15.996511,59.437488,10,11.382793,11.944301,12.669721,2.292815
lying,8,16.166003,59.382206,10,11.382793,11.944301,12.669721,1.901268
lying,0,15.620335,57.269505,10,11.387216,12.072625,12.714975,3.30763
lying,2,16.147738,59.361621,10,11.387216,12.072625,12.714975,2.028344
lying,2,17.166003,60.779418,10,11.387216,12.072625,12.714975,3.072034
lying,0,16.764642,58.096314,10,11.387216,12.072625,12.714975,2.746211
lying,1,17.166003,54.213642,10,11.387216,12.072625,12.714975,1.918507
lying,5,18.258381,54.393183,10,11.387216,12.072625,12.714975,1.778555
lying,0,20.166003,54.485953,10,11.367314,12.179711,12.782915,2.920618
lying,1,19.607382,53.292655,10,11.367314,12.179711,12.782915,3.15883
lying,1,18.887091,53.919444,10,11.367314,12.179711,12.782915,3.001195
lying,0,17.973783,55.694191,10,11.367314,12.179711,12.782915,2.612224
lying,0,17.166003,55.537504,10,11.367314,12.179711,12.782915,2.835028
lying,0,16.874148,53.838242,10,11.367314,12.179711,12.782915,2.312763
lying,2,15.272821,54.112378,10,11.337833,12.094031,12.805578,2.971924
lying,1,16.960991,55.62282,10,11.337833,12.094031,12.805578,2.52468
lying,0,17.166003,56.428287,10,11.337833,12.094031,12.805578,2.734081
lying,0,17.166003,55.536333,10,11.337833,12.094031,12.805578,2.325232
lying,1,17.166003,50.312352,10,11.337833,12.094031,12.805578,2.380046
lying,11,15.934881,56.40815,10,11.337833,12.094031,12.805578,2.470068
lying,1,13.35294,54.345855,10,11.259724,12.158282,12.805578,2.575106
lying,0,12.243984,54.723241,10,11.259724,12.158282,12.805578,2.879273
lying,0,11.166003,51.137131,10,11.259724,12.158282,12.805578,2.950544
lying,1,11.289518,48.465342,10,11.259724,12.158282,12.805578,2.239113
lying,18,12.465307,46.580491,10,11.259724,12.158282,12.805578,3.057478
walking,92,18.637134,59.303114,10,11.259724,12.158282,12.805578,2.354072
sitting,88,16.94352,57.377233,10,11.259724,12.158282,12.805578,2.248969
walking,98,14.411942,54.775387,10,11.259724,12.158282,12.805578,2.684453
sitting,98,18.660385,49.96986,10,11.259724,12.158282,12.805578,3.014178
walking,87,19.322253,48.376845,10,10.876167,12.244029,12.850927,2.263297
walking,94,13.900237,47.476485,10,10.876167,12.244029,12.850927,3.07178
walking,94,11.374819,46.889076,10,10.876167,12.244029,12.850927,2.271025
standing,96,10.231912,44.528287,10,10.876167,12.244029,12.850927,2.570688
sitting,100,11.166003,40.907833,10,10.876167,12.244029,12.850927,3.02356
