@relation '0'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
lying,1,10.867503,54.376735,9,9.989242,8.994401,9.485954,1.411953
lying,0,9.991381,45.0001,9.39229,9.989242,8.994401,9.485954,1.340347
lying,0,9.368376,37.904056,10,9.989242,8.994401,9.485954,1.273282
lying,1,7.979375,39.881301,10,9.989242,8.994401,9.485954,1.480347
lying,1,8.563787,40.272141,10,9.989242,8.994401,9.485954,1.147324
lying,0,11.753348,36.936096,10,9.989242,8.994401,9.485954,1.130489
lying,0,9.347819,33.979907,10,9.989242,8.994401,9.485954,0.752532
lying,0,7.657906,35.077658,10,9.992174,9.202447,9.615861,0.925518
lying,0,7.485293,34.047125,10,9.992174,9.202447,9.615861,0.954546
lying,0,7.946257,33.435216,10,9.992174,9.202447,9.615861,0.972528
lying,0,8.150441,34.548264,10,9.992174,9.202447,9.615861,1.087313
lying,1,9.57193,33.678105,10,9.992174,9.202447,9.615861,1.463574
lying,0,9.300743,32.356442,10,9.992174,9.202447,9.615861,0.911886
lying,0,7.633347,29.737186,10,9.995106,9.410899,9.724284,0.807218
lying,0,8.49705,32.038649,10,9.995106,9.410899,9.724284,0.770701
lying,0,7.406284,35.80684,10,9.995106,9.410899,9.724284,0.936849
lying,0,7.626301,36.521642,10,9.995106,9.410899,9.724284,1.180098
lying,0,7.736791,32.475432,10,9.995106,9.410899,9.724284,0.850397
lying,0,8.077548,30.678105,10,9.995106,9.410899,9.724284,0.814206
lying,0,8.077548,29.068456,10,9.996571,9.619765,9.83286,0.900145
lying,0,7.605021,31.045138,10,9.996571,9.619765,9.83286,0.87928
lying,0,8.538917,32.335941,10,9.996571,9.619765,9.83286,1.137619
lying,0,11.077548,30.037196,10,9.996571,9.619765,9.83286,1.043242
lying,0,10.404032,30.369886,10,9.996571,9.619765,9.83286,0.95118
lying,0,9.872191,29.678105,10,9.996571,9.619765,9.83286,0.926175
lying,0,11.274888,29.970788,10,9.99877,9.80811,9.919833,0.922616
lying,0,11.292766,29.695496,10,9.99877,9.80811,9.919833,1.008584
lying,0,10.088684,29.473205,10,9.99877,9.80811,9.919833,0.907473
lying,0,10.877548,29.678105,10,9.99877,9.80811,9.919833,0.979438
lying,1,10.17887,29.871937,10,9.99877,9.80811,9.919833,0.946717
lying,0,9.2771,30.976311,10,9.99877,9.80811,9.919833,1.002358
lying,0,9.475738,30.883987,10,10.000236,9.996806,10.006906,0.93464
lying,0,10.077548,31.289843,10,10.000236,9.996806,10.006906,0.915984
lying,0,9.380919,31.651138,10,10.000236,9.996806,10.006906,1.083592
lying,0,10.592899,29.991701,10,10.000236,9.996806,10.006906,0.826994
lying,0,10.763389,30.972353,10,10.000236,9.996806,10.006906,0.929085
lying,0,8.853835,29.112109,10,10.000236,9.996806,10.006906,0.88002
lying,0,9.077548,28.007701,10,10.001702,10.227929,10.094079,0.949328
lying,0,9.781088,29.828547,10,10.001702,10.227929,10.094079,0.770793
lying,0,9.320245,29.846644,10,10.001702,10.227929,10.094079,0.933632
lying,0,9.502327,29.678105,10,10.001702,10.227929,10.094079,1.078133
lying,0,11.077548,29.338779,10,10.001702,10.227929,10.094079,0.921599
lying,0,11.232074,29.430864,10,10.001702,10.227929,10.094079,1.055558
lying,0,10.274485,29.236092,10,10.003168,10.417443,10.181356,0.982149
lying,0,10.429318,28.678105,10,10.003168,10.417443,10.181356,0.884601
lying,0,9.974178,31.336532,10,10.003168,10.417443,10.181356,0.843001
lying,0,9.89634,31.834704,10,10.003168,10.417443,10.181356,0.996905
lying,0,11.933743,28.255538,10,10.003168,10.417443,10.181356,0.904157
lying,1,11.714112,27.748589,10,10.005367,10.586219,10.246881,0.889435
lying,0,9.684691,27.75623,10,10.005367,10.586219,10.246881,1.536123
lying,0,6.439156,26.678105,10,10.005367,10.586219,10.246881,0.600857
lying,0,7.395531,26.105736,10,10.005367,10.586219,10.246881,0.489371
lying,4,9.000276,29.614468,10,10.005367,10.586219,10.246881,0.670203
lying,1,7.801144,34.07361,10,10.005367,10.586219,10.246881,1.045131
lying,0,7.455624,30.141192,10,10.006833,10.755301,10.312463,0.908558
lying,0,9.445032,28.395254,10,10.006833,10.755301,10.312463,0.905063
lying,0,10.077548,27.678105,10,10.006833,10.755301,10.312463,0.937256
lying,0,11.870175,28.168888,10,10.006833,10.755301,10.312463,1.008789
lying,0,11.674001,28.37877,10,10.006833,10.755301,10.312463,0.927435
lying,0,11.788609,27.772913,10,10.006833,10.755301,10.312463,0.935373
lying,0,9.156024,28.164652,10,10.0083,10.924697,10.378104,0.814542
lying,0,8.692227,26.678105,10,10.0083,10.924697,10.378104,0.870108
lying,0,9.160138,27.934801,10,10.0083,10.924697,10.378104,0.764321
lying,0,11.585241,27.950632,10,10.0083,10.924697,10.378104,0.941075
lying,0,10.947306,27.678105,10,10.0083,10.924697,10.378104,1.013128
lying,0,9.781088,28.102884,10,10.0083,10.924697,10.378104,0.924115
lying,0,8.268025,30.263139,10,10.009766,11.051953,10.443805,0.816141
lying,0,8.058194,27.344771,10,10.009766,11.051953,10.443805,0.639784
lying,0,9.325355,27.088193,10,10.009766,11.051953,10.443805,0.747957
lying,0,9.297329,26.385797,10,10.009766,11.051953,10.443805,0.933947
lying,0,7.637548,29.909216,10,10.009766,11.051953,10.443805,0.960251
lying,0,9.077548,31.680357,10,10.009766,11.051953,10.443805,1.032323
lying,0,9.741932,29.392717,10,10.011232,11.20065,10.487638,0.86366
lying,0,11.097773,27.943273,10,10.011232,11.20065,10.487638,0.882204
lying,0,11.516908,27.817693,10,10.011232,11.20065,10.487638,0.942118
lying,0,9.961539,27.842838,10,10.011232,11.20065,10.487638,0.970507
lying,0,9.365921,29.18043,10,10.011232,11.20065,10.487638,0.78487
lying,0,10.056618,27.01764,10,10.011232,11.20065,10.487638,0.882466
lying,0,10.077548,27.170022,10,10.011965,11.328303,10.531497,0.866839
lying,0,10.589069,27.712667,10,10.011965,11.328303,10.531497,0.836003
lying,0,10.676233,26.882052,10,10.011965,11.328303,10.531497,0.982386
lying,0,10.481057,27.37328,10,10.011965,11.328303,10.531497,0.799214
lying,0,9.368089,27.180357,10,10.011965,11.328303,10.531497,0.868622
lying,0,8.561639,27.678105,10,10.011965,11.328303,10.531497,0.863495
lying,0,9.494029,27.952047,10,10.013431,11.434825,10.575383,0.79481
lying,0,11.077548,27.98196,10,10.013431,11.434825,10.575383,0.921132
lying,0,9.798103,35.00143,10,10.013431,11.434825,10.575383,0.535821
lying,0,8.204533,31.281279,10,10.013431,11.434825,10.575383,0.829088
lying,0,8.575286,29.144168,10,10.013431,11.434825,10.575383,0.747043
lying,0,9.077548,27.849597,10,10.013431,11.434825,10.575383,0.724619
lying,0,8.874905,29.72436,10,10.014897,11.520139,10.619296,0.941742
lying,0,8.639495,34.116158,10,10.014897,11.520139,10.619296,1.013246
lying,0,9.16275,32.550302,10,10.014897,11.520139,10.619296,0.936029
lying,0,9.980418,30.082078,10,10.014897,11.520139,10.619296,0.879297
lying,0,10.884445,30.774657,10,10.014897,11.520139,10.619296,0.901678
lying,0,11.520471,32.876735,10,10.014897,11.520139,10.619296,1.0227
walking,59,11.316741,50.522485,10,10.01563,11.328303,10.641263,1.676893
walking,74,15.831979,53.936333,10,10.01563,11.328303,10.641263,1.333018
sitting,98,17.965909,58.901383,10,10.01563,11.328303,10.641263,1.694408
sitting,117,13.165019,57.011438,10,10.01563,11.328303,10.641263,1.512442
sitting,112,7.342389,50.422397,10,10.016363,10.501794,10.575383,2.053373
sitting,111,7.311493,45.999206,10,10.016363,10.501794,10.575383,1.23282
sitting,107,10.625714,44.118472,10,10.016363,10.501794,10.575383,1.31333
sitting,100,11.037921,46.617499,10,10.016363,10.501794,10.575383,1.218016
sitting,106,7.73085,46.99886,10,10.016363,10.501794,10.575383,1.451274
sitting,98,5.392102,44.084208,10,10.016363,10.501794,10.575383,0.894353
sitting,105,4.816783,42.314468,10,10.017096,10.480698,10.553437,0.963045
