@relation '6'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
lying,0,15.775292,42.453348,9,10.079671,8.78076,9.605253,2.229478
lying,7,14.483155,42.571147,9,10.079671,8.78076,9.605253,1.504408
lying,10,16.285129,47.283542,9,10.079671,8.78076,9.605253,2.109734
lying,0,16.978526,48.536868,9,10.079671,8.78076,9.605253,2.357622
lying,0,16.978526,43.104561,9,10.079671,8.78076,9.605253,2.047385
lying,0,16.0169,38.374586,9,10.079671,8.78076,9.605253,1.556296
lying,0,13.699349,35.136285,9,10.079671,8.78076,9.605253,1.324591
lying,0,14.754579,33.717196,9,10.043002,9.05089,9.713707,1.408276
lying,0,12.431273,32.238928,9,10.043002,9.05089,9.713707,1.354368
lying,0,11.754544,31.889994,9,10.043002,9.05089,9.713707,1.340115
lying,0,10.442651,32.629225,9,10.043002,9.05089,9.713707,1.251398
lying,0,10.71111,32.901281,9,10.043002,9.05089,9.713707,1.794075
lying,0,10.978526,31.633709,9,10.043002,9.05089,9.713707,1.485216
lying,0,11.412706,31.564202,9,10.023203,9.321692,9.778853,1.428407
lying,0,11.638389,31.314769,9,10.023203,9.321692,9.778853,1.2695
lying,0,11.170399,30.661268,9,10.023203,9.321692,9.778853,1.185868
lying,0,10.527414,31.015313,9.048889,10.023203,9.321692,9.778853,1.199316
lying,0,9.528964,32.316395,10,10.023203,9.321692,9.778853,1.18522
lying,0,10.131698,31.614531,10,10.023203,9.321692,9.778853,1.236084
lying,0,10.6392,31.564202,10,10.012204,9.572281,9.865801,1.313215
lying,0,10.978526,32.159335,10,10.012204,9.572281,9.865801,1.33841
lying,0,10.71382,31.564202,10,10.012204,9.572281,9.865801,1.334408
lying,0,9.203813,32.063053,10,10.012204,9.572281,9.865801,1.267846
lying,0,8.978526,30.894618,10,10.012204,9.572281,9.865801,1.3073
lying,0,9.42049,29.590988,10,10.012204,9.572281,9.865801,1.197839
lying,0,10.298345,29.564202,10,10.004139,9.802527,9.931078,1.107055
lying,0,9.022578,29.07081,10,10.004139,9.802527,9.931078,1.145645
lying,0,8.960982,29.728676,10,10.004139,9.802527,9.931078,1.008879
lying,0,9.871143,30.564202,10,10.004139,9.802527,9.931078,1.049743
lying,0,10.166579,30.564202,10,10.004139,9.802527,9.931078,1.156081
lying,0,11.175394,29.671585,10,10.004139,9.802527,9.931078,1.276924
lying,0,10.379886,29.564202,10,9.99754,10.033305,10.0182,1.210855
lying,0,11.898703,30.384601,10,9.99754,10.033305,10.0182,1.213358
lying,0,11.748796,31.757896,10,9.99754,10.033305,10.0182,1.424992
lying,0,10.46424,30.94662,10,9.99754,10.033305,10.0182,1.409242
lying,0,9.559099,30.071929,10,9.99754,10.033305,10.0182,1.417287
lying,0,9.711709,29.806355,10,9.99754,10.033305,10.0182,1.224553
lying,0,10.903137,29.488814,10,9.993141,10.243574,10.083611,1.271527
lying,0,10.482892,30.193023,10,9.993141,10.243574,10.083611,1.26386
lying,0,10.845192,29.833091,10,9.993141,10.243574,10.083611,1.227512
lying,0,9.235796,29.159281,10,9.993141,10.243574,10.083611,1.36678
lying,0,8.978526,28.577655,10,9.993141,10.243574,10.083611,1.28374
lying,0,9.074294,28.316986,10,9.993141,10.243574,10.083611,1.200713
lying,0,8.978526,28.766875,10,9.989475,10.433214,10.127249,1.183278
lying,0,9.440748,28.564202,10,9.989475,10.433214,10.127249,1.157158
lying,0,8.888008,28.501702,10,9.989475,10.433214,10.127249,1.09988
lying,0,8.6392,28.393416,10,9.989475,10.433214,10.127249,1.239861
lying,0,10.101293,29.564202,10,9.989475,10.433214,10.127249,1.359827
lying,0,11.108863,29.494539,10,9.987276,10.602104,10.192753,1.158149
lying,0,9.3038,28.65651,10,9.987276,10.602104,10.192753,1.109356
lying,0,8.801142,28.291475,10,9.987276,10.602104,10.192753,1.157658
lying,0,8.673031,27.748818,10,9.987276,10.602104,10.192753,1.121958
lying,0,7.978526,28.756167,10,9.987276,10.602104,10.192753,1.29955
lying,0,8.967464,30.670397,10,9.987276,10.602104,10.192753,1.414156
lying,0,9.076086,30.067528,10,9.985076,10.813652,10.258316,1.362264
lying,0,8.376278,32.063079,10,9.985076,10.813652,10.258316,1.174137
lying,0,8.801792,33.174941,10,9.985076,10.813652,10.258316,1.06996
lying,0,10.463242,32.839312,10,9.985076,10.813652,10.258316,1.066245
lying,0,8.185574,31.665524,10,9.985076,10.813652,10.258316,1.063423
lying,0,9.523779,31.69003,10,9.985076,10.813652,10.258316,1.072166
lying,0,12.036432,32.521886,10,9.982877,11.004469,10.323939,1.055819
lying,0,11.800036,31.433768,10,9.982877,11.004469,10.323939,1.148525
lying,0,9.450265,30.533768,10,9.982877,11.004469,10.323939,1.151978
lying,0,8.978526,29.133739,10,9.982877,11.004469,10.323939,1.247324
lying,0,8.381151,27.831161,10,9.982877,11.004469,10.323939,1.150841
lying,0,9.671859,27.90198,10,9.982877,11.004469,10.323939,1.208196
lying,0,10.355466,27.681719,10,9.98141,11.195696,10.389618,1.293381
lying,0,10.225192,28.317536,10,9.98141,11.195696,10.389618,1.034011
lying,0,11.651092,29.708008,10,9.98141,11.195696,10.389618,0.925628
lying,0,13.822624,30.470661,10,9.98141,11.195696,10.389618,1.009533
lying,0,11.118526,29.157536,10,9.98141,11.195696,10.389618,1.168188
lying,0,8.560748,27.64198,10,9.98141,11.195696,10.389618,1.087777
lying,0,7.3111,27.113177,10,9.979944,11.344717,10.455359,1.335495
lying,0,8.600997,28.770944,10,9.979944,11.344717,10.455359,1.372168
lying,0,8.681651,29.140095,10,9.979944,11.344717,10.455359,0.82533
lying,0,8.002387,29.46225,10,9.979944,11.344717,10.455359,1.454337
lying,0,7.978526,29.08206,10,9.979944,11.344717,10.455359,1.182265
lying,0,8.471769,27.077716,10,9.979944,11.344717,10.455359,0.974176
lying,0,7.978526,27.042176,10,9.98141,11.493996,10.499218,1.201203
lying,0,7.276065,29.474717,10,9.98141,11.493996,10.499218,1.590084
lying,0,5.978526,30.456579,10,9.98141,11.493996,10.499218,1.475618
lying,0,7.08543,31.354848,10,9.98141,11.493996,10.499218,1.075689
lying,0,9.083203,30.56643,10.311804,9.98141,11.493996,10.499218,0.933617
lying,0,9.565482,29.438115,11,9.98141,11.493996,10.499218,1.025073
lying,0,7.743492,28.748238,11,9.985809,11.366026,10.499218,0.998641
lying,0,7.192489,28.248887,11,9.985809,11.366026,10.499218,1.407559
lying,0,9.235222,26.099917,11,9.985809,11.366026,10.499218,1.526406
lying,0,9.157097,30.323131,11,9.985809,11.366026,10.499218,1.280071
lying,0,9.138526,30.024202,11,9.985809,11.366026,10.499218,1.446389
lying,0,11.312606,32.575413,11,9.985809,11.366026,10.499218,0.937346
lying,0,11.22909,36.868943,11,9.988742,11.110655,10.477286,0.812545
lying,0,10.978526,38.633168,11,9.988742,11.110655,10.477286,1.499302
walking,85,16.528404,47.878071,10.090024,9.988742,11.110655,10.477286,2.070738
walking,88,17.489889,47.06193,10,9.988742,11.110655,10.477286,1.81317
sitting,96,18.96247,48.126129,10,9.988742,11.110655,10.477286,1.625738
sitting,96,17.47517,46.716328,10,9.988742,11.110655,10.477286,1.254381
sitting,95,16.228526,40.715103,10,9.98361,9.865414,10.127249,2.642204
sitting,99,14.978526,36.970452,10,9.98361,9.865414,10.127249,2.281011
sitting,98,14.978526,37.960639,10,9.98361,9.865414,10.127249,2.096843
sitting,96,14.978526,36.52956,10,9.98361,9.865414,10.127249,2.444406
sitting,99,13.747756,33.473705,10,9.98361,9.865414,10.127249,1.352537
sitting,98,11.138435,32.976365,10,9.98361,9.865414,10.127249,1.845694
sitting,97,10.238033,34.119012,10,9.975545,9.739682,10.0618,1.70184
sitting,96,10.437616,34.564202,10,9.975545,9.739682,10.0618,1.814486
sitting,97,10.171784,34.564202,10,9.975545,9.739682,10.0618,1.443977
sitting,94,8.325282,34.318117,10.051454,9.975545,9.739682,10.0618,1.318936
sitting,102,8.478526,35.126425,11,9.975545,9.739682,10.0618,1.155663
sitting,100,9.725704,34.771877,11,9.975545,9.739682,10.0618,1.505831
sitting,92,8.978526,36.076562,11,9.968947,9.655947,9.996411,1.219336
sitting,91,9.433925,35.458569,11,9.968947,9.655947,9.996411,1.277732
sitting,94,9.978526,34.390387,11,9.968947,9.655947,9.996411,1.164297
sitting,94,9.978526,34.001702,11,9.968947,9.655947,9.996411,1.02186
sitting,99,11.249168,35.433468,11,9.968947,9.655947,9.996411,1.209845
sitting,102,10.605492,37.595663,11,9.968947,9.655947,9.996411,1.175117
sitting,97,9.606966,36.089432,11,9.963816,9.593191,9.931078,1.434871
sitting,101,9.965012,32.816455,11,9.963816,9.593191,9.931078,1.147901
sitting,98,9.978526,31.559657,11,9.963816,9.593191,9.931078,1.110012
sitting,97,10.1862,33.367814,11,9.963816,9.593191,9.931078,1.542325
sitting,105,10.080748,34.766425,11,9.963816,9.593191,9.931078,1.172602
sitting,95,8.393704,34.463756,11,9.963816,9.593191,9.931078,1.251334
sitting,106,9.978526,33.447348,11,9.962349,9.551377,9.909312,1.406726
sitting,99,9.477381,32.976102,11,9.962349,9.551377,9.909312,1.307837
sitting,102,8.782097,33.512863,11,9.962349,9.551377,9.909312,1.187052
sitting,96,8.978526,34.749304,11,9.962349,9.551377,9.909312,1.449172
sitting,98,9.493198,34.564202,11,9.962349,9.551377,9.909312,1.099526
sitting,102,9.673593,34.037297,11,9.962349,9.551377,9.909312,1.192259
sitting,100,10.075229,33.898268,11,9.966015,9.467797,9.931078,1.117589
sitting,100,10.575372,34.859247,11,9.966015,9.467797,9.931078,1.220448
sitting,100,11.548032,34.600077,11,9.966015,9.467797,9.931078,1.256886
sitting,95,11.700621,34.473086,11,9.966015,9.467797,9.931078,1.220812
sitting,106,9.686766,35.114314,11,9.966015,9.467797,9.931078,1.238446
walking,93,9.877587,46.822418,11,9.966015,9.467797,9.931078,1.333014
walking,100,10.87602,52.145068,11,9.963082,9.488684,9.931078,1.159402
standing,105,8.974021,45.507896,11,9.963082,9.488684,9.931078,0.973279
standing,99,7.978526,44.006934,11,9.963082,9.488684,9.931078,0.97836
sitting,105,7.877869,44.089366,11,9.963082,9.488684,9.931078,1.633885
sitting,100,10.146992,40.050163,11,9.963082,9.488684,9.931078,1.764013
standing,96,15.022773,42.550928,11,9.961616,9.530474,9.931078,2.044356
standing,96,15.880486,44.904072,11,9.961616,9.530474,9.931078,1.387163
standing,100,15.400748,41.188647,11,9.961616,9.530474,9.931078,2.386474
standing,97,14.377639,41.53316,11,9.961616,9.530474,9.931078,1.44948
standing,103,14.978526,42.752799,11,9.961616,9.530474,9.931078,1.658696
standing,100,14.184215,46.045603,11,9.961616,9.530474,9.931078,1.96533
standing,101,12.585192,49.755313,11,9.96015,9.593191,9.909312,1.36608
standing,104,11.673515,46.135008,11,9.96015,9.593191,9.909312,1.458784
standing,96,12.578977,42.762848,11,9.96015,9.593191,9.909312,1.513393
standing,100,11.868906,43.77673,11,9.96015,9.593191,9.909312,0.946305
standing,103,10.757543,45.876702,11,9.96015,9.593191,9.909312,1.205225
standing,98,12.134569,46.9664,11,9.96015,9.593191,9.909312,1.059594
standing,96,13.590005,47.263982,11,9.968214,9.655947,9.909312,0.829815
standing,99,14.104368,47.979933,11,9.968214,9.655947,9.909312,0.858479
standing,102,14.978526,44.468006,11,9.968214,9.655947,9.909312,0.915524
standing,99,15.596374,44.223241,11,9.968214,9.655947,9.909312,1.108823
standing,99,15.011638,46.367734,11,9.968214,9.655947,9.909312,1.055074
standing,106,13.978526,44.324829,11,9.968214,9.655947,9.909312,1.126222
standing,100,12.844739,43.657173,11,9.977012,9.676874,9.887554,0.921866
standing,101,11.492874,45.851178,11,9.977012,9.676874,9.887554,1.048352
standing,108,10.678087,46.360255,11,9.977012,9.676874,9.887554,1.246508
standing,103,13.229095,44.564202,11,9.977012,9.676874,9.887554,1.439191
standing,101,13.978526,44.228647,11,9.977012,9.676874,9.887554,1.206093
standing,101,12.390688,46.289428,11,9.977012,9.676874,9.887554,0.955243
standing,98,9.410293,48.067558,11,9.99754,9.676874,9.887554,1.08092
standing,101,8.69153,48.221153,11,9.99754,9.676874,9.887554,0.836179
standing,107,12.80588,46.151646,11,9.99754,9.676874,9.887554,0.779457
standing,100,14.276065,46.720802,11,9.99754,9.676874,9.887554,1.232843
standing,105,13.978526,47.994008,11,9.99754,9.676874,9.887554,1.223174
standing,100,13.978526,48.921031,11,9.99754,9.676874,9.887554,1.348373
standing,99,15.336634,48.850238,11,10.026869,9.655947,9.865801,1.448514
standing,104,15.485222,45.372238,11,10.026869,9.655947,9.865801,1.238262
standing,100,13.872908,45.649596,11,10.026869,9.655947,9.865801,1.190625
standing,101,13.484069,46.255998,11,10.026869,9.655947,9.865801,1.590304
standing,102,11.776352,46.166376,11,10.026869,9.655947,9.865801,1.002868
standing,106,14.190107,43.267989,11,10.026869,9.655947,9.865801,1.205476
walking,97,14.978526,46.175444,11,10.029069,9.697806,9.844055,1.172489
standing,104,14.119115,38.137899,11,10.029069,9.697806,9.844055,1.331287
