@relation '5'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
lying,1,10.509781,29.99285,9.721663,10.004446,9.44237,9.686855,1.24558
lying,0,10.473745,29.517866,9.721663,10.004446,9.44237,9.686855,1.220513
lying,0,10.748121,29.857516,9.721663,10.004446,9.44237,9.686855,1.151245
lying,0,12.155259,30.272295,9.721663,10.001513,9.736558,9.861768,1.335174
lying,0,12.390218,30.991402,9.721663,10.001513,9.736558,9.861768,1.152602
lying,0,10.880985,30.099664,9.721663,10.001513,9.736558,9.861768,1.203491
lying,0,9.787965,29.588829,9.721663,10.001513,9.736558,9.861768,1.150222
lying,0,10.271498,30.280252,9.721663,10.001513,9.736558,9.861768,1.217083
lying,1,10.079601,29.886994,9.721663,10.001513,9.736558,9.861768,1.305346
lying,1,9.473745,28.573795,9.721663,9.999314,10.031651,10.015161,1.140799
lying,2,8.77829,28.993812,9.721663,9.999314,10.031651,10.015161,1.095139
lying,0,8.473745,29.782827,9.721663,9.999314,10.031651,10.015161,1.100362
lying,0,8.360412,29.586994,9.721663,9.999314,10.031651,10.015161,1.176427
lying,0,8.715754,29.067359,9.721663,9.999314,10.031651,10.015161,1.263268
lying,1,9.473745,28.952457,9.721663,9.999314,10.031651,10.015161,1.163013
lying,0,9.501458,28.813091,9.721663,9.997115,10.306506,10.16888,1.129501
lying,0,11.078768,30.272839,9.721663,9.997115,10.306506,10.16888,1.034147
lying,1,10.057264,32.283431,9.721663,9.997115,10.306506,10.16888,1.325267
lying,0,9.047139,30.827361,10.350104,9.997115,10.306506,10.16888,1.154441
lying,0,8.473745,28.903465,10.721663,9.997115,10.306506,10.16888,1.334869
lying,0,8.968024,29.600953,10.721663,9.997115,10.306506,10.16888,1.234193
lying,1,8.52169,29.59704,10.721663,9.996382,10.582196,10.322929,1.247145
lying,0,9.913925,31.726723,10.721663,9.996382,10.582196,10.322929,1.277411
lying,0,10.473745,31.29022,10.721663,9.996382,10.582196,10.322929,1.203234
lying,0,10.11676,30.68522,10.721663,9.996382,10.582196,10.322929,1.217652
lying,0,9.473745,30.09103,10.721663,9.996382,10.582196,10.322929,1.19172
lying,0,8.51212,30.512276,10.721663,9.994916,10.837443,10.455238,1.123377
lying,0,9.013608,32.94622,10.721663,9.994916,10.837443,10.455238,1.233607
lying,2,10.671024,34.551393,10.721663,9.994916,10.837443,10.455238,1.432903
lying,0,10.859906,34.83119,10.721663,9.994916,10.837443,10.455238,1.29209
lying,0,10.374197,37.129075,10.721663,9.994916,10.837443,10.455238,1.16431
lying,0,9.795012,38.264822,10.721663,9.994916,10.837443,10.455238,1.257534
lying,0,8.889654,36.386994,10.721663,9.994916,11.093446,10.587799,1.430507
lying,0,9.250756,33.31458,10.721663,9.994916,11.093446,10.587799,1.202278
lying,0,9.473745,32.200495,10.721663,9.994916,11.093446,10.587799,1.256132
lying,0,9.473745,30.78878,10.721663,9.994916,11.093446,10.587799,1.022247
lying,0,9.473745,31.380113,10.721663,9.994916,11.093446,10.587799,1.469829
lying,0,9.280412,29.275883,10.721663,9.994916,11.093446,10.587799,1.056259
lying,1,10.275115,28.183798,10.721663,9.994183,11.307372,10.720611,1.173262
lying,0,11.464836,28.383653,10.721663,9.994183,11.307372,10.720611,1.109726
lying,0,9.859749,28.410696,10.721663,9.994183,11.307372,10.720611,1.069113
lying,1,9.889674,29.187879,10.721663,9.994183,11.307372,10.720611,1.130658
lying,0,11.919421,28.680786,10.721663,9.994183,11.307372,10.720611,1.096945
lying,0,12.138933,29.117593,10.721663,9.994183,11.307372,10.720611,1.07054
lying,1,10.044215,29.911603,10.721663,9.994183,11.54333,10.853679,1.018986
lying,0,11.004219,31.385865,10.721663,9.994183,11.54333,10.853679,1.073994
lying,1,10.748121,31.490169,10.721663,9.994183,11.54333,10.853679,1.127372
lying,2,9.739964,32.576032,10.721663,9.994183,11.54333,10.853679,1.293557
lying,0,9.136666,33.019578,10.721663,9.994183,11.54333,10.853679,1.056168
lying,0,8.473745,32.893736,10.721663,9.994183,11.54333,10.853679,1.250478
lying,0,8.912934,33.436544,10.721663,9.994183,11.736895,10.964767,1.215603
lying,0,8.922634,32.300327,10.721663,9.994183,11.736895,10.964767,1.220116
lying,0,9.322297,30.439333,10.721663,9.994183,11.736895,10.964767,1.22783
lying,0,8.36337,31.302005,10.721663,9.994183,11.736895,10.964767,1.175081
lying,0,7.731523,32.855883,10.721663,9.994183,11.736895,10.964767,1.381908
lying,0,8.977071,31.623136,10.721663,9.994183,11.736895,10.964767,0.956211
lying,0,7.913305,32.284796,10.721663,9.994183,11.930928,11.076034,1.179331
lying,0,7.473745,32.752633,10.721663,9.994183,11.930928,11.076034,1.106661
lying,1,7.545817,31.938796,10.721663,9.994183,11.930928,11.076034,1.017326
lying,0,8.554826,30.391499,10.721663,9.994183,11.930928,11.076034,1.014262
lying,0,8.415054,29.706407,10.721663,9.994183,11.930928,11.076034,0.941762
lying,0,7.388923,29.190565,10.721663,9.994183,11.930928,11.076034,1.036464
lying,0,6.473745,28.893661,10.721663,9.994916,12.12544,11.187488,1.205588
lying,0,7.073745,28.58587,10.721663,9.994916,12.12544,11.187488,1.244226
lying,0,7.473745,28.185845,10.721663,9.994916,12.12544,11.187488,1.137576
lying,0,8.072384,30.095611,10.721663,9.994916,12.12544,11.187488,1.136446
lying,0,6.85888,31.010868,10.721663,9.994916,12.12544,11.187488,1.003805
lying,0,6.473745,31.571558,10.721663,9.994916,12.12544,11.187488,1.183709
lying,0,7.103882,31.389277,10.721663,9.994916,12.298745,11.299125,1.290673
lying,0,7.473745,31.067214,10.721663,9.994916,12.298745,11.299125,1.230855
lying,0,8.031307,31.117242,10.721663,9.994916,12.298745,11.299125,1.224654
lying,1,9.473745,30.346815,10.721663,9.994916,12.298745,11.299125,1.286979
lying,1,9.241602,31.460655,10.721663,9.994916,12.298745,11.299125,1.285542
lying,0,8.901018,33.389267,10.721663,9.994916,12.298745,11.299125,1.396403
lying,1,9.231987,36.122159,10.721663,10.002979,12.27706,11.388572,1.352786
lying,0,9.133037,37.541861,10.721663,10.002979,12.27706,11.388572,1.402224
walking,90,18.545173,43.73492,10.721663,9.994916,10.986686,11.142887,1.637981
sitting,97,17.632253,48.45809,10.721663,9.994916,10.986686,11.142887,2.401893
sitting,93,15.328507,42.294137,10.721663,9.994916,10.986686,11.142887,0.44295
sitting,92,12.847295,41.810428,10.721663,9.994916,10.986686,11.142887,1.762293
sitting,89,9.768431,37.220327,10.721663,9.994916,10.986686,11.142887,1.376269
sitting,93,8.535356,34.138179,10.721663,9.994916,10.986686,11.142887,1.379332
sitting,95,12.746893,29.720327,10.721663,9.99345,10.965348,11.098312,0.64818
sitting,86,13.473745,29.794137,10.721663,9.99345,10.965348,11.098312,0.825767
sitting,97,13.473745,31.689375,10.721663,9.99345,10.965348,11.098312,0.823569
sitting,94,14.557078,33.779851,10.721663,9.99345,10.965348,11.098312,0.965861
sitting,87,15.473745,34.589632,10.721663,9.99345,10.965348,11.098312,1.055784
sitting,91,15.464129,36.483148,10.721663,9.99345,10.965348,11.098312,1.018621
sitting,94,14.570672,34.780611,10.721663,9.992717,10.965348,11.053768,0.83507
sitting,92,14.473745,34.507767,10.721663,9.992717,10.965348,11.053768,1.01012
sitting,94,14.678564,37.793018,10.721663,9.992717,10.965348,11.053768,1.674707
sitting,96,15.51975,34.1945,10.721663,9.992717,10.965348,11.053768,0.492804
sitting,101,15.757754,33.361934,10.721663,9.992717,10.965348,11.053768,0.628338
sitting,95,14.889238,34.220327,10.721663,9.992717,10.965348,11.053768,0.89052
sitting,95,15.297411,39.490242,10.721663,9.991984,10.944018,11.031505,1.613065
sitting,92,18.704149,38.917873,10.721663,9.991984,10.944018,11.031505,1.369582
sitting,99,21.950271,39.00906,10.721663,9.991984,10.944018,11.031505,1.417832
sitting,100,21.55293,34.712786,10.721663,9.991984,10.944018,11.031505,0.712644
sitting,97,17.226632,34.591382,10.721663,9.991984,10.944018,11.031505,0.676535
sitting,93,16.473745,35.189054,10.721663,9.991984,10.944018,11.031505,0.849925
sitting,90,17.091116,36.403426,10.721663,9.991251,10.944018,11.00925,1.075639
sitting,95,19.320967,37.38005,10.721663,9.991251,10.944018,11.00925,1.286547
sitting,96,20.430167,37.671398,10.721663,9.991251,10.944018,11.00925,1.224393
sitting,99,19.660381,36.681925,10.721663,9.991251,10.944018,11.00925,1.001525
sitting,99,18.473745,36.8917,10.721663,9.991251,10.944018,11.00925,1.324637
sitting,101,17.583334,35.028547,10.721663,9.991251,10.944018,11.00925,0.706568
sitting,101,14.879995,34.511994,10.721663,9.991251,10.922692,10.964767,0.731049
sitting,102,16.340562,34.765098,10.721663,9.991251,10.922692,10.964767,1.128397
sitting,98,18.157955,34.388138,10.721663,9.991251,10.922692,10.964767,1.21924
sitting,112,18.473745,34.997843,10.721663,9.991251,10.922692,10.964767,0.929038
sitting,105,19.748913,32.703549,10.721663,9.991251,10.922692,10.964767,1.078765
sitting,111,20.473745,34.943427,10.721663,9.991251,10.922692,10.964767,2.010937
sitting,102,18.221997,34.521027,10.721663,9.994183,10.837443,10.942535,2.154237
walking,101,14.675134,44.671716,10.721663,9.994183,10.837443,10.942535,1.191808
standing,98,15.725477,49.981682,10.721663,9.994183,10.837443,10.942535,1.738406
standing,99,14.273289,47.980388,10.721663,9.994183,10.837443,10.942535,1.392201
sitting,104,14.299326,42.426529,10.721663,9.994183,10.837443,10.942535,1.610947
standing,107,16.070519,38.891602,10.721663,9.994183,10.837443,10.942535,1.625671
standing,101,15.473745,46.799615,10.721663,9.997848,10.858748,10.920311,2.068856
standing,102,15.473745,42.619317,10.721663,9.997848,10.858748,10.920311,0.893944
standing,102,14.73451,37.123836,10.721663,9.997848,10.858748,10.920311,0.810055
standing,96,14.429735,38.69384,10.721663,9.997848,10.858748,10.920311,0.792635
standing,98,14.221946,38.153181,10.721663,9.997848,10.858748,10.920311,1.031787
standing,103,14.728374,37.199494,10.721663,9.997848,10.858748,10.920311,1.031045
standing,111,15.927646,37.064299,10.721663,9.996382,10.901372,10.89809,0.921706
standing,98,16.97974,33.759896,10.721663,9.996382,10.901372,10.89809,0.716196
standing,106,16.770846,34.954627,10.721663,9.996382,10.901372,10.89809,1.028701
standing,103,18.015313,36.129274,10.721663,9.996382,10.901372,10.89809,0.978706
standing,109,17.87829,39.280176,10.721663,9.996382,10.901372,10.89809,1.249273
standing,100,17.473745,39.966248,10.721663,9.996382,10.901372,10.89809,1.059907
standing,100,18.566124,40.16413,10.721663,9.994916,10.944018,10.875881,0.956445
standing,95,19.459391,40.202783,10.721663,9.994916,10.944018,10.875881,1.133798
standing,104,19.080641,40.880097,10.721663,9.994916,10.944018,10.875881,1.066189
standing,99,17.391585,37.633473,10.721663,9.994916,10.944018,10.875881,0.786548
standing,99,17.473745,37.29022,10.721663,9.994916,10.944018,10.875881,1.285015
standing,101,16.571419,41.084668,10.721663,9.994916,10.944018,10.875881,1.880501
standing,104,15.181689,40.964097,10.721663,9.99345,10.944018,10.853679,2.313179
standing,95,17.473745,39.678361,10.721663,9.99345,10.944018,10.853679,1.545153
standing,100,16.041121,40.596214,10.721663,9.99345,10.944018,10.853679,1.302354
standing,100,15.868664,41.944731,10.721663,9.99345,10.944018,10.853679,0.939631
standing,99,15.160786,45.251297,10.721663,9.99345,10.944018,10.853679,1.431226
standing,103,14.166927,43.591539,10.721663,9.99345,10.944018,10.853679,0.897029
standing,98,14.873745,42.605513,10.721663,9.994183,10.944018,10.831482,0.915415
standing,90,13.929029,43.193227,10.721663,9.994183,10.944018,10.831482,1.043479
standing,97,13.850061,41.334362,10.721663,9.994183,10.944018,10.831482,0.808571
standing,96,13.787613,43.417408,10.721663,9.994183,10.944018,10.831482,1.415362
standing,102,14.254995,43.538436,10.721663,9.994183,10.944018,10.831482,0.780985
standing,96,15.473745,42.700948,10.721663,9.994183,10.944018,10.831482,0.699161
standing,104,18.133694,42.453745,10.721663,10.00078,10.922692,10.809295,0.811399
standing,106,21.063909,46.334301,10.721663,10.00078,10.922692,10.809295,1.068547
standing,104,19.006609,45.588872,10.721663,10.00078,10.922692,10.809295,1.063662
standing,103,15.701018,44.922879,11.092477,10.00078,10.922692,10.809295,1.443421
standing,108,15.39142,47.945105,11.721663,10.00078,10.922692,10.809295,1.244933
standing,103,14.473745,49.800037,11.721663,10.00078,10.922692,10.809295,0.560449
walking,99,14.393556,42.450673,11.721663,10.022039,10.837443,10.787113,1.296393
standing,105,18.746893,39.618475,11.721663,10.022039,10.837443,10.787113,0.99328
walking,100,17.473745,42.230452,11.721663,10.022039,10.837443,10.787113,1.206493
standing,102,18.379995,44.175456,11.721663,10.022039,10.837443,10.787113,1.854947
standing,93,20.05104,41.283129,11.721663,10.022039,10.837443,10.787113,1.512828
standing,93,19.461087,39.97307,11.721663,10.055031,10.752278,10.742771,1.691346
standing,102,18.473745,38.158138,11.721663,10.055031,10.752278,10.742771,2.143718
kneeling,92,19.381152,40.26001,11.721663,10.055031,10.752278,10.742771,1.659164
kneeling,102,18.548444,37.588199,11.721663,10.055031,10.752278,10.742771,1.272534
kneeling,95,17.976172,34.792334,11.721663,10.055031,10.752278,10.742771,1.067902
kneeling,103,17.830552,31.586525,11.721663,10.055031,10.752278,10.742771,0.826164
kneeling,101,18.473745,34.833753,11.721663,10.077761,10.688458,10.720611,1.231418
kneeling,101,17.738246,35.986762,11.721663,10.077761,10.688458,10.720611,1.301212
kneeling,106,17.079379,35.816571,11.721663,10.077761,10.688458,10.720611,0.82947
kneeling,101,18.652742,35.237829,11.721663,10.077761,10.688458,10.720611,1.47478
kneeling,104,18.941035,30.770172,11.721663,10.077761,10.688458,10.720611,0.419696
kneeling,109,18.603075,29.009396,11.721663,10.077761,10.688458,10.720611,1.388482
kneeling,100,17.868544,35.631675,11.721663,10.100493,10.624686,10.676311,1.282999
kneeling,101,18.588303,37.95382,11.721663,10.100493,10.624686,10.676311,0.647384
kneeling,105,19.473745,40.256662,11.721663,10.100493,10.624686,10.676311,0.625524
kneeling,99,19.473745,36.21953,11.721663,10.100493,10.624686,10.676311,1.315254
kneeling,95,19.298562,36.042712,11.721663,10.100493,10.624686,10.676311,1.048838
kneeling,99,17.803043,32.87973,11.721663,10.100493,10.624686,10.676311,0.898127
kneeling,99,17.096933,30.502936,11.721663,10.096093,10.582196,10.632042,1.013583
kneeling,104,17.213181,30.959764,11.721663,10.096093,10.582196,10.632042,1.011686
kneeling,103,18.284493,32.181387,11.721663,10.096093,10.582196,10.632042,1.021262
kneeling,98,18.473745,33.679535,11.721663,10.096093,10.582196,10.632042,1.266572
kneeling,94,18.382212,36.491113,11.721663,10.096093,10.582196,10.632042,1.3947
kneeling,98,17.473745,35.510868,11.721663,10.096093,10.582196,10.632042,1.025841
kneeling,98,16.475997,34.587444,11.721663,10.077761,10.582196,10.609916,0.967834
kneeling,103,16.370058,36.490681,11.721663,10.077761,10.582196,10.609916,1.217886
kneeling,103,18.083722,35.079738,11.721663,10.077761,10.582196,10.609916,1.117516
kneeling,102,18.677826,34.77815,11.721663,10.077761,10.582196,10.609916,1.517796
kneeling,110,17.853835,34.407356,11.721663,10.077761,10.582196,10.609916,1.233391
kneeling,110,17.977162,37.030502,11.721663,10.077761,10.582196,10.609916,1.253281
kneeling,102,17.073287,36.34466,11.721663,10.073361,10.582196,10.587799,0.675173
kneeling,103,17.595525,35.66217,11.721663,10.073361,10.582196,10.587799,1.190146
kneeling,102,18.381152,36.088383,11.721663,10.073361,10.582196,10.587799,1.624863
kneeling,96,18.057269,37.106674,11.721663,10.073361,10.582196,10.587799,0.850353
standing,99,16.245838,40.391645,11.721663,10.073361,10.582196,10.587799,1.611314
standing,79,13.056292,51.934164,11.721663,10.073361,10.582196,10.587799,0.664704
allfours,66,14.375979,44.822748,11.721663,10.074095,10.582196,10.521488,1.38968
allfours,103,14.536536,39.980017,11.721663,10.074095,10.582196,10.521488,1.238836
allfours,76,13.666638,36.541816,11.721663,10.074095,10.582196,10.521488,1.821274
allfours,44,11.866218,33.774091,11.721663,10.074095,10.582196,10.521488,1.597585
allfours,14,11.656636,32.128882,11.721663,10.074095,10.582196,10.521488,1.865312
allfours,3,12.542099,34.752817,11.721663,10.074095,10.582196,10.521488,1.533656
allfours,11,14.034424,33.515635,11.721663,10.082894,10.624686,10.477314,1.04403
allfours,9,14.959182,33.996217,11.721663,10.082894,10.624686,10.477314,1.776956
allfours,0,14.839906,32.732954,11.721663,10.082894,10.624686,10.477314,1.155766
allfours,0,16.144599,31.620662,11.721663,10.082894,10.624686,10.477314,1.200658
allfours,0,16.936395,31.106271,11.721663,10.082894,10.624686,10.477314,1.229904
allfours,0,15.899459,31.08128,11.721663,10.082894,10.624686,10.477314,1.197404
allfours,0,16.894656,30.696645,11.721663,10.081427,10.64594,10.43317,1.161499
allfours,0,19.153432,31.269807,11.721663,10.081427,10.64594,10.43317,1.187291
allfours,0,19.174217,33.115768,11.721663,10.081427,10.64594,10.43317,1.850474
allfours,0,21.155563,33.687499,11.721663,10.081427,10.64594,10.43317,1.685594
allfours,0,20.230289,31.389612,11.721663,10.081427,10.64594,10.43317,1.326565
allfours,0,17.690582,30.279851,11.721663,10.081427,10.64594,10.43317,1.100172
allfours,45,19.27009,33.764279,11.721663,10.157699,10.5185,10.41111,2.417778
allfours,63,18.93176,48.434068,11.721663,10.157699,10.5185,10.41111,3.509397
allfours,91,18.341716,49.928559,11.721663,10.157699,10.5185,10.41111,2.03384
allfours,87,15.336952,49.165296,11.721663,10.157699,10.5185,10.41111,4.156752
allfours,63,14.195294,47.76835,11.721663,10.157699,10.5185,10.41111,2.482336
allfours,103,13.473745,50.12242,11.721663,10.157699,10.5185,10.41111,2.093833
allfours,87,12.788101,51.208776,11.721663,10.194376,10.348866,10.367004,1.973767
allfours,42,13.473745,50.009709,11.721663,10.194376,10.348866,10.367004,2.668974
allfours,99,13.726126,45.710804,11.721663,10.194376,10.348866,10.367004,2.221629
allfours,91,14.226149,43.100936,11.579836,10.194376,10.348866,10.367004,2.497964
allfours,95,14.018732,46.817585,10.721663,10.194376,10.348866,10.367004,3.712368
allfours,91,14.473745,51.774053,10.721663,10.194376,10.348866,10.367004,2.773449
allfours,80,13.910943,53.304868,10.721663,10.244266,10.221848,10.344963,3.654931
allfours,82,10.936431,52.792467,10.721663,10.244266,10.221848,10.344963,3.088817
allfours,82,13.364998,53.184866,10.721663,10.244266,10.221848,10.344963,3.689422
allfours,72,18.276595,54.300296,10.721663,10.244266,10.221848,10.344963,3.284221
allfours,83,18.473745,54.305975,10.721663,10.244266,10.221848,10.344963,3.975131
allfours,98,16.390609,51.704096,10.721663,10.244266,10.221848,10.344963,3.061542
allfours,66,13.560076,50.251502,10.721663,10.252338,10.200696,10.389053,3.39731
standing,100,12.671943,54.598706,10.721663,10.252338,10.200696,10.389053,3.239923
standing,104,11.279055,56.269737,10.721663,10.252338,10.200696,10.389053,2.6254
standing,101,10.473745,52.327175,10.721663,10.252338,10.200696,10.389053,2.597769
allfours,12,11.082136,45.705176,10.721663,10.252338,10.200696,10.389053,3.160926
kneeling,59,12.395445,39.676703,10.721663,10.252338,10.200696,10.389053,2.946185
kneeling,109,12.473745,36.078531,10.721663,10.232527,10.200696,10.455238,2.086709
walking,100,12.473745,40.749785,10.721663,10.232527,10.200696,10.455238,3.163648
walking,90,12.473745,44.339317,10.721663,10.232527,10.200696,10.455238,2.649048
sitting,108,12.837159,41.184555,10.721663,10.232527,10.200696,10.455238,1.741068
standing,107,15.970404,38.846905,10.721663,10.232527,10.200696,10.455238,2.954216
standing,103,17.851319,38.802326,10.721663,10.232527,10.200696,10.455238,2.037246
sitting,106,17.828801,44.851039,10.721663,10.214918,10.264169,10.565689,2.475832
standing,88,16.844317,42.314787,10.721663,10.214918,10.264169,10.565689,2.047612
transition,29,19.657119,38.857654,10.721663,10.214918,10.264169,10.565689,1.867617
transition,2,19.861736,32.344269,10.721663,10.214918,10.264169,10.565689,1.350823
transition,6,17.82317,33.038718,10.721663,10.214918,10.264169,10.565689,1.193015
transition,22,18.244971,33.728975,10.721663,10.214918,10.264169,10.565689,2.112394
transition,51,22.694333,42.980131,10.721663,10.201712,10.306506,10.698459,3.28564
transition,63,22.573,44.859699,10.721663,10.201712,10.306506,10.698459,2.032868
transition,47,18.237292,45.990442,10.721663,10.201712,10.306506,10.698459,1.892812
standing,91,12.234408,50.818274,10.721663,10.201712,10.306506,10.698459,3.67343
sitting,100,13.954697,34.098899,11.666901,10.201712,10.306506,10.698459,1.756358
sitting,104,15.925735,30.71135,11.721663,10.10856,10.752278,11.053768,1.16809
sitting,93,19.082337,30.906087,11.721663,10.10856,10.752278,11.053768,1.413964
sitting,101,17.59097,32.186037,11.721663,10.10856,10.752278,11.053768,0.922406
sitting,99,14.792141,32.254919,11.721663,10.10856,10.752278,11.053768,1.76441
sitting,106,13.246795,33.863353,11.721663,10.10856,10.752278,11.053768,0.90262
sitting,106,13.243887,33.806425,11.721663,10.10856,10.752278,11.053768,1.244938
sitting,103,13.191694,31.514034,11.721663,10.100493,10.816144,11.053768,1.217726
sitting,100,12.913358,30.68168,11.721663,10.100493,10.816144,11.053768,0.871717
sitting,99,17.063607,31.085151,11.721663,10.100493,10.816144,11.053768,1.033516
sitting,101,19.092228,34.116852,11.721663,10.100493,10.816144,11.053768,1.461061
sitting,100,18.287587,33.67697,11.721663,10.100493,10.816144,11.053768,0.943047
sitting,100,18.682276,34.815904,11.721663,10.100493,10.816144,11.053768,1.423077
sitting,97,18.886481,31.983692,11.721663,10.092426,10.858748,11.076034,0.622129
sitting,106,20.473745,33.799108,11.721663,10.092426,10.858748,11.076034,1.480527
sitting,97,19.757433,36.22742,11.721663,10.092426,10.858748,11.076034,1.258438
sitting,102,18.759803,35.737956,11.721663,10.092426,10.858748,11.076034,1.066787
sitting,105,17.972574,31.498235,11.721663,10.092426,10.858748,11.076034,0.576753
sitting,118,19.269094,30.163738,11.721663,10.092426,10.858748,11.076034,0.566531
sitting,109,17.695707,29.464097,11.721663,10.08656,10.922692,11.076034,1.030146
sitting,87,15.799502,31.39457,11.721663,10.08656,10.922692,11.076034,1.340423
sitting,93,18.638302,33.621171,11.721663,10.08656,10.922692,11.076034,1.052884
sitting,102,21.20516,35.177162,11.721663,10.08656,10.922692,11.076034,1.12215
sitting,99,21.473745,36.468942,11.721663,10.08656,10.922692,11.076034,1.102782
sitting,101,21.178072,38.283629,11.721663,10.08656,10.922692,11.076034,1.153154
sitting,96,21.663649,39.983148,11.721663,10.081427,10.944018,11.076034,1.595218
sitting,103,20.358537,39.154275,11.721663,10.081427,10.944018,11.076034,1.353634
sitting,104,17.353177,33.830256,11.721663,10.081427,10.944018,11.076034,1.241385
sitting,101,18.242241,34.555252,11.721663,10.081427,10.944018,11.076034,1.944481
sitting,96,18.644829,38.11109,11.721663,10.081427,10.944018,11.076034,1.084326
sitting,98,19.362634,34.705835,11.721663,10.081427,10.944018,11.076034,1.087182
sitting,113,18.899226,34.524013,11.721663,10.078494,10.901372,11.076034,1.070178
sitting,114,16.806314,30.930572,11.721663,10.078494,10.901372,11.076034,1.159798
sitting,113,18.141156,31.152619,11.721663,10.078494,10.901372,11.076034,0.950801
sitting,118,19.473745,33.285627,11.721663,10.078494,10.901372,11.076034,1.083991
sitting,93,20.169295,34.18676,11.721663,10.078494,10.901372,11.076034,1.247706
allfours,25,13.877254,39.426468,11.721663,10.237663,10.667197,11.00925,1.115437
allfours,19,13.899671,42.951809,11.721663,10.237663,10.667197,11.00925,0.94568
transition,17,14.568872,49.09117,11.721663,10.237663,10.667197,11.00925,2.476717
allfours,22,14.473745,51.256704,11.721663,10.237663,10.667197,11.00925,3.116328
transition,6,14.473745,58.655553,10.876685,10.237663,10.667197,11.00925,1.017944
transition,1,11.473745,71.599048,10.721663,10.25087,10.476062,10.875881,3.576175
transition,0,12.464175,55.616659,10.721663,10.25087,10.476062,10.875881,3.18259
allfours,12,12.473745,52.298905,10.721663,10.25087,10.476062,10.875881,4.165886
standing,100,11.675539,50.985649,10.721663,10.248669,10.412442,10.831482,3.931591
transition,24,11.363135,49.697378,10.721663,10.248669,10.412442,10.831482,3.371986
transition,4,11.647339,46.251297,10.721663,10.248669,10.412442,10.831482,3.041509
transition,1,11.780563,46.173358,10.721663,10.248669,10.412442,10.831482,3.34762
allfours,15,11.473745,44.270715,10.721663,10.248669,10.412442,10.831482,1.863063
standing_leaning,50,10.108745,46.436994,10.721663,10.248669,10.412442,10.831482,3.477208
allfours,12,7.024709,45.603247,10.721663,10.23326,10.327683,10.831482,3.118614
transition,11,4.473745,47.213775,10.721663,10.23326,10.327683,10.831482,3.366438
allfours,2,6.120379,50.944686,10.721663,10.23326,10.327683,10.831482,3.753586
allfours,1,8.395505,57.852764,10.721663,10.23326,10.327683,10.831482,3.623745
allfours,0,10.328656,55.286548,10.721663,10.23326,10.327683,10.831482,3.400349
standing,69,9.428902,52.83094,10.721663,10.23326,10.327683,10.831482,2.746324
transition,60,9.72543,51.21059,10.721663,10.236929,10.306506,10.831482,2.653304
transition,3,10.019407,48.476035,10.721663,10.236929,10.306506,10.831482,4.173412
transition,26,9.65384,48.178463,10.721663,10.236929,10.306506,10.831482,2.8052
transition,14,10.473745,51.214225,10.721663,10.236929,10.306506,10.831482,3.301249
transition,10,11.337486,55.346578,10.721663,10.236929,10.306506,10.831482,2.538839
